2019-04-21-00-00-00  次日数据更新
2019-04-21-04-48-41  房间人数为 8
2019-04-21-04-48-56  房间人数为 8
2019-04-21-04-49-11  房间人数为 8
2019-04-21-04-49-26  房间人数为 8
2019-04-21-04-49-41  房间人数为 8
2019-04-21-04-49-52  你好请开门社区送温暖 点歌 敲里吗
2019-04-21-04-49-52  娃
2019-04-21-04-49-52  {"type":0,"barrage":"点歌敲里吗","nick":"你好请开门社区送温暖","sid":"405732310","giftNum":0,"source":1,"optId":10}

2019-04-21-04-49-53  client接收到：
2019-04-21-04-49-53  client开始连接
2019-04-21-04-49-53  TCP_client连接成功
2019-04-21-04-49-56  房间人数为 8
2019-04-21-04-50-11  房间人数为 8
2019-04-21-04-50-19  你好请开门社区送温暖 点歌 社区送温暖
2019-04-21-04-50-19  娃
2019-04-21-04-50-19  {"type":0,"barrage":"点歌社区送温暖","nick":"你好请开门社区送温暖","sid":"405732310","giftNum":0,"source":1,"optId":10}

2019-04-21-04-50-20  client接收到：
2019-04-21-04-50-20  client开始连接
2019-04-21-04-50-20  TCP_client连接成功
2019-04-21-04-50-26  房间人数为 8
2019-04-21-04-50-41  房间人数为 8
2019-04-21-04-50-56  房间人数为 8
2019-04-21-04-51-11  房间人数为 8
2019-04-21-04-51-26  房间人数为 7
2019-04-21-04-51-41  房间人数为 7
2019-04-21-04-51-56  房间人数为 7
2019-04-21-04-52-11  房间人数为 7
2019-04-21-04-52-26  房间人数为 7
2019-04-21-04-52-41  房间人数为 7
2019-04-21-04-52-56  房间人数为 7
2019-04-21-04-53-11  房间人数为 7
2019-04-21-04-53-26  房间人数为 7
2019-04-21-04-53-41  房间人数为 7
2019-04-21-04-53-56  房间人数为 7
2019-04-21-04-54-11  房间人数为 7
2019-04-21-04-54-26  房间人数为 7
2019-04-21-04-54-41  房间人数为 7
2019-04-21-04-54-56  房间人数为 7
2019-04-21-04-55-11  房间人数为 7
2019-04-21-04-55-26  房间人数为 8
2019-04-21-04-55-41  房间人数为 8
2019-04-21-04-55-56  房间人数为 8
2019-04-21-04-56-11  房间人数为 8
2019-04-21-04-56-26  房间人数为 9
2019-04-21-04-56-41  房间人数为 9
2019-04-21-04-56-56  房间人数为 9
2019-04-21-04-57-11  房间人数为 9
2019-04-21-04-57-26  房间人数为 9
2019-04-21-04-57-41  房间人数为 9
2019-04-21-04-57-56  房间人数为 9
2019-04-21-04-58-11  房间人数为 9
2019-04-21-04-58-26  房间人数为 9
2019-04-21-04-58-41  房间人数为 9
2019-04-21-04-58-56  房间人数为 9
2019-04-21-04-59-11  房间人数为 9
2019-04-21-04-59-26  房间人数为 9
2019-04-21-04-59-41  房间人数为 9
2019-04-21-04-59-56  房间人数为 9
2019-04-21-05-00-11  房间人数为 9
2019-04-21-05-00-26  房间人数为 9
2019-04-21-05-00-41  房间人数为 9
2019-04-21-05-00-56  房间人数为 9
2019-04-21-05-01-11  房间人数为 9
2019-04-21-05-01-26  房间人数为 9
2019-04-21-05-01-41  房间人数为 9
2019-04-21-05-01-56  房间人数为 9
2019-04-21-05-02-11  房间人数为 9
2019-04-21-05-02-26  房间人数为 9
2019-04-21-05-02-41  房间人数为 9
2019-04-21-05-02-56  房间人数为 9
2019-04-21-05-03-11  房间人数为 9
2019-04-21-05-03-26  房间人数为 9
2019-04-21-05-03-41  房间人数为 9
2019-04-21-05-03-56  房间人数为 9
2019-04-21-05-04-11  房间人数为 9
2019-04-21-05-04-26  房间人数为 9
2019-04-21-05-04-41  房间人数为 9
2019-04-21-05-04-56  房间人数为 9
2019-04-21-05-05-11  房间人数为 9
2019-04-21-05-05-26  房间人数为 9
2019-04-21-05-05-41  房间人数为 9
2019-04-21-05-05-56  房间人数为 9
2019-04-21-05-06-11  房间人数为 9
2019-04-21-05-06-26  房间人数为 9
2019-04-21-05-06-41  房间人数为 9
2019-04-21-05-06-56  房间人数为 9
2019-04-21-05-07-11  房间人数为 9
2019-04-21-05-07-26  房间人数为 9
2019-04-21-05-07-41  房间人数为 9
2019-04-21-05-07-56  房间人数为 9
2019-04-21-05-08-11  房间人数为 9
2019-04-21-05-08-26  房间人数为 9
2019-04-21-05-08-41  房间人数为 9
2019-04-21-05-08-56  房间人数为 9
2019-04-21-05-09-11  房间人数为 9
2019-04-21-05-09-26  房间人数为 9
2019-04-21-05-09-41  房间人数为 9
2019-04-21-05-09-56  房间人数为 9
2019-04-21-05-10-11  房间人数为 9
2019-04-21-05-10-26  房间人数为 9
2019-04-21-05-10-41  房间人数为 9
2019-04-21-05-10-56  房间人数为 9
2019-04-21-05-11-11  房间人数为 9
2019-04-21-05-11-26  房间人数为 9
2019-04-21-05-11-41  房间人数为 9
2019-04-21-05-11-56  房间人数为 9
2019-04-21-05-12-11  房间人数为 9
2019-04-21-05-12-26  房间人数为 9
2019-04-21-05-12-41  房间人数为 9
2019-04-21-05-12-56  房间人数为 9
2019-04-21-05-13-11  房间人数为 9
2019-04-21-05-13-26  房间人数为 9
2019-04-21-05-13-41  房间人数为 9
2019-04-21-05-13-56  房间人数为 9
2019-04-21-05-14-11  房间人数为 9
2019-04-21-05-14-26  房间人数为 8
2019-04-21-05-14-41  房间人数为 8
2019-04-21-05-14-56  房间人数为 8
2019-04-21-05-15-11  房间人数为 8
2019-04-21-05-15-26  房间人数为 7
2019-04-21-05-15-41  房间人数为 7
2019-04-21-05-15-56  房间人数为 7
2019-04-21-05-16-11  房间人数为 7
2019-04-21-05-16-26  房间人数为 7
2019-04-21-05-16-41  房间人数为 7
2019-04-21-05-16-56  房间人数为 7
2019-04-21-05-17-11  房间人数为 7
2019-04-21-05-17-26  房间人数为 7
2019-04-21-05-17-41  房间人数为 7
2019-04-21-05-17-56  房间人数为 7
2019-04-21-05-18-11  房间人数为 7
2019-04-21-05-18-26  房间人数为 8
2019-04-21-05-18-41  房间人数为 8
2019-04-21-05-18-56  房间人数为 8
2019-04-21-05-19-11  房间人数为 8
2019-04-21-05-19-26  房间人数为 8
2019-04-21-05-19-41  房间人数为 8
2019-04-21-05-19-56  房间人数为 8
2019-04-21-05-20-11  房间人数为 8
2019-04-21-05-20-26  房间人数为 7
2019-04-21-05-20-41  房间人数为 7
2019-04-21-05-20-56  房间人数为 7
2019-04-21-05-21-11  房间人数为 7
2019-04-21-05-21-26  房间人数为 7
2019-04-21-05-21-41  房间人数为 7
2019-04-21-05-21-56  房间人数为 7
2019-04-21-05-22-11  房间人数为 7
2019-04-21-05-22-26  房间人数为 7
2019-04-21-05-22-41  房间人数为 7
2019-04-21-05-22-56  房间人数为 7
2019-04-21-05-23-11  房间人数为 7
2019-04-21-05-23-26  房间人数为 7
2019-04-21-05-23-41  房间人数为 7
2019-04-21-05-23-56  房间人数为 7
2019-04-21-05-24-11  房间人数为 7
2019-04-21-05-24-26  房间人数为 7
2019-04-21-05-24-41  房间人数为 7
2019-04-21-05-24-56  房间人数为 7
2019-04-21-05-25-11  房间人数为 7
2019-04-21-05-25-26  房间人数为 7
2019-04-21-05-25-41  房间人数为 7
2019-04-21-05-25-56  房间人数为 7
2019-04-21-05-26-11  房间人数为 7
2019-04-21-05-26-26  房间人数为 6
2019-04-21-05-26-41  房间人数为 6
2019-04-21-05-26-56  房间人数为 6
2019-04-21-05-27-11  房间人数为 6
2019-04-21-05-27-26  房间人数为 7
2019-04-21-05-27-41  房间人数为 7
2019-04-21-05-27-56  房间人数为 7
2019-04-21-05-28-11  房间人数为 7
2019-04-21-05-28-26  房间人数为 7
2019-04-21-05-28-41  房间人数为 7
2019-04-21-05-28-56  房间人数为 7
2019-04-21-05-29-11  房间人数为 7
2019-04-21-05-29-26  房间人数为 7
2019-04-21-05-29-41  房间人数为 7
2019-04-21-05-29-56  房间人数为 7
2019-04-21-05-30-11  房间人数为 7
2019-04-21-05-30-26  房间人数为 6
2019-04-21-05-30-41  房间人数为 6
2019-04-21-05-30-56  房间人数为 6
2019-04-21-05-31-11  房间人数为 6
2019-04-21-05-31-26  房间人数为 6
2019-04-21-05-31-41  房间人数为 6
2019-04-21-05-31-56  房间人数为 6
2019-04-21-05-32-11  房间人数为 6
2019-04-21-05-32-26  房间人数为 6
2019-04-21-05-32-41  房间人数为 6
2019-04-21-05-32-56  房间人数为 6
2019-04-21-05-33-11  房间人数为 6
2019-04-21-05-33-26  房间人数为 6
2019-04-21-05-33-41  房间人数为 6
2019-04-21-05-33-56  房间人数为 6
2019-04-21-05-34-11  房间人数为 6
2019-04-21-05-34-26  房间人数为 6
2019-04-21-05-34-41  房间人数为 6
2019-04-21-05-34-56  房间人数为 6
2019-04-21-05-35-11  房间人数为 6
2019-04-21-05-35-26  房间人数为 6
2019-04-21-05-35-41  房间人数为 6
2019-04-21-05-35-56  房间人数为 6
2019-04-21-05-36-11  房间人数为 6
2019-04-21-05-36-26  房间人数为 6
2019-04-21-05-36-41  房间人数为 6
2019-04-21-05-36-56  房间人数为 6
2019-04-21-05-37-11  房间人数为 6
2019-04-21-05-37-26  房间人数为 6
2019-04-21-05-37-41  房间人数为 6
2019-04-21-05-37-56  房间人数为 6
2019-04-21-05-38-11  房间人数为 6
2019-04-21-05-38-26  房间人数为 6
2019-04-21-05-38-41  房间人数为 6
2019-04-21-05-38-56  房间人数为 6
2019-04-21-05-39-11  房间人数为 6
2019-04-21-05-39-26  房间人数为 6
2019-04-21-05-39-41  房间人数为 6
2019-04-21-05-39-56  房间人数为 6
2019-04-21-05-40-11  房间人数为 6
2019-04-21-05-40-26  房间人数为 6
2019-04-21-05-40-41  房间人数为 6
2019-04-21-05-40-56  房间人数为 6
2019-04-21-05-41-11  房间人数为 6
2019-04-21-05-41-26  房间人数为 6
2019-04-21-05-41-41  房间人数为 6
2019-04-21-05-41-56  房间人数为 6
2019-04-21-05-42-11  房间人数为 6
2019-04-21-05-42-26  房间人数为 6
2019-04-21-05-42-41  房间人数为 6
2019-04-21-05-42-56  房间人数为 6
2019-04-21-05-43-11  房间人数为 6
2019-04-21-05-43-26  房间人数为 6
2019-04-21-05-43-41  房间人数为 6
2019-04-21-05-43-56  房间人数为 6
2019-04-21-05-44-11  房间人数为 6
2019-04-21-05-44-26  房间人数为 6
2019-04-21-05-44-41  房间人数为 6
2019-04-21-05-44-56  房间人数为 6
2019-04-21-05-45-11  房间人数为 6
2019-04-21-05-45-26  房间人数为 6
2019-04-21-05-45-41  房间人数为 6
2019-04-21-05-45-56  房间人数为 6
2019-04-21-05-46-11  房间人数为 6
2019-04-21-05-46-26  房间人数为 7
2019-04-21-05-46-41  房间人数为 7
2019-04-21-05-46-56  房间人数为 7
2019-04-21-05-47-11  房间人数为 7
2019-04-21-05-47-26  房间人数为 7
2019-04-21-05-47-41  房间人数为 7
2019-04-21-05-47-56  房间人数为 7
2019-04-21-05-48-11  房间人数为 7
2019-04-21-05-48-26  房间人数为 7
2019-04-21-05-48-41  房间人数为 7
2019-04-21-05-48-56  房间人数为 7
2019-04-21-05-49-11  房间人数为 7
2019-04-21-05-49-26  房间人数为 7
2019-04-21-05-49-41  房间人数为 7
2019-04-21-05-49-56  房间人数为 7
2019-04-21-05-50-11  房间人数为 7
2019-04-21-05-50-26  房间人数为 7
2019-04-21-05-50-41  房间人数为 7
2019-04-21-05-50-56  房间人数为 7
2019-04-21-05-51-11  房间人数为 7
2019-04-21-05-51-26  房间人数为 7
2019-04-21-05-51-41  房间人数为 7
2019-04-21-05-51-56  房间人数为 7
2019-04-21-05-52-11  房间人数为 7
2019-04-21-05-52-26  房间人数为 7
2019-04-21-05-52-41  房间人数为 7
2019-04-21-05-52-56  房间人数为 7
2019-04-21-05-53-11  房间人数为 7
2019-04-21-05-53-26  房间人数为 7
2019-04-21-05-53-41  房间人数为 7
2019-04-21-05-53-56  房间人数为 7
2019-04-21-05-54-11  房间人数为 7
2019-04-21-05-54-26  房间人数为 7
2019-04-21-05-54-41  房间人数为 7
2019-04-21-05-54-56  房间人数为 7
2019-04-21-05-55-11  房间人数为 7
2019-04-21-05-55-26  房间人数为 7
2019-04-21-05-55-41  房间人数为 7
2019-04-21-05-55-56  房间人数为 7
2019-04-21-05-56-11  房间人数为 7
2019-04-21-05-56-26  房间人数为 7
2019-04-21-05-56-41  房间人数为 7
2019-04-21-05-56-56  房间人数为 7
2019-04-21-05-57-11  房间人数为 7
2019-04-21-05-57-26  房间人数为 8
2019-04-21-05-57-41  房间人数为 8
2019-04-21-05-57-56  房间人数为 8
2019-04-21-05-58-11  房间人数为 8
2019-04-21-05-58-26  房间人数为 8
2019-04-21-05-58-41  房间人数为 8
2019-04-21-05-58-56  房间人数为 8
2019-04-21-05-59-11  房间人数为 8
2019-04-21-05-59-26  房间人数为 8
2019-04-21-05-59-41  房间人数为 8
2019-04-21-05-59-56  房间人数为 8
2019-04-21-06-00-11  房间人数为 8
2019-04-21-06-00-26  房间人数为 8
2019-04-21-06-00-41  房间人数为 8
2019-04-21-06-00-56  房间人数为 8
2019-04-21-06-01-11  房间人数为 8
2019-04-21-06-01-26  房间人数为 8
2019-04-21-06-01-41  房间人数为 8
2019-04-21-06-01-56  房间人数为 8
2019-04-21-06-02-11  房间人数为 8
2019-04-21-06-02-26  房间人数为 8
2019-04-21-06-02-41  房间人数为 8
2019-04-21-06-02-56  房间人数为 8
2019-04-21-06-03-11  房间人数为 8
2019-04-21-06-03-26  房间人数为 8
2019-04-21-06-03-41  房间人数为 8
2019-04-21-06-03-56  房间人数为 8
2019-04-21-06-04-11  房间人数为 8
2019-04-21-06-04-26  房间人数为 8
2019-04-21-06-04-41  房间人数为 8
2019-04-21-06-04-56  房间人数为 8
2019-04-21-06-05-11  房间人数为 8
2019-04-21-06-05-26  房间人数为 8
2019-04-21-06-05-41  房间人数为 8
2019-04-21-06-05-56  房间人数为 8
2019-04-21-06-06-11  房间人数为 8
2019-04-21-06-06-26  房间人数为 8
2019-04-21-06-06-41  房间人数为 8
2019-04-21-06-06-56  房间人数为 8
2019-04-21-06-07-11  房间人数为 8
2019-04-21-06-07-26  房间人数为 8
2019-04-21-06-07-41  房间人数为 8
2019-04-21-06-07-56  房间人数为 8
2019-04-21-06-08-11  房间人数为 8
2019-04-21-06-08-26  房间人数为 8
2019-04-21-06-08-41  房间人数为 8
2019-04-21-06-08-56  房间人数为 8
2019-04-21-06-09-11  房间人数为 8
2019-04-21-06-09-26  房间人数为 8
2019-04-21-06-09-41  房间人数为 8
2019-04-21-06-09-56  房间人数为 8
2019-04-21-06-10-11  房间人数为 8
2019-04-21-06-10-26  房间人数为 8
2019-04-21-06-10-41  房间人数为 8
2019-04-21-06-10-56  房间人数为 8
2019-04-21-06-11-11  房间人数为 8
2019-04-21-06-11-26  房间人数为 8
2019-04-21-06-11-41  房间人数为 8
2019-04-21-06-11-56  房间人数为 8
2019-04-21-06-12-11  房间人数为 8
2019-04-21-06-12-26  房间人数为 8
2019-04-21-06-12-41  房间人数为 8
2019-04-21-06-12-56  房间人数为 8
2019-04-21-06-13-11  房间人数为 8
2019-04-21-06-13-26  房间人数为 8
2019-04-21-06-13-41  房间人数为 8
2019-04-21-06-13-56  房间人数为 8
2019-04-21-06-14-11  房间人数为 8
2019-04-21-06-14-26  房间人数为 8
2019-04-21-06-14-41  房间人数为 8
2019-04-21-06-14-56  房间人数为 8
2019-04-21-06-15-11  房间人数为 8
2019-04-21-06-15-26  房间人数为 8
2019-04-21-06-15-41  房间人数为 8
2019-04-21-06-15-56  房间人数为 8
2019-04-21-06-16-11  房间人数为 8
2019-04-21-06-16-26  房间人数为 8
2019-04-21-06-16-41  房间人数为 8
2019-04-21-06-16-56  房间人数为 8
2019-04-21-06-17-11  房间人数为 8
2019-04-21-06-17-26  房间人数为 8
2019-04-21-06-17-41  房间人数为 8
2019-04-21-06-17-56  房间人数为 8
2019-04-21-06-18-11  房间人数为 8
2019-04-21-06-18-26  房间人数为 8
2019-04-21-06-18-41  房间人数为 8
2019-04-21-06-18-56  房间人数为 8
2019-04-21-06-19-11  房间人数为 8
2019-04-21-06-19-26  房间人数为 8
2019-04-21-06-19-41  房间人数为 8
2019-04-21-06-19-56  房间人数为 8
2019-04-21-06-20-11  房间人数为 8
2019-04-21-06-20-26  房间人数为 7
2019-04-21-06-20-41  房间人数为 7
2019-04-21-06-20-56  房间人数为 7
2019-04-21-06-21-11  房间人数为 7
2019-04-21-06-21-26  房间人数为 7
2019-04-21-06-21-41  房间人数为 7
2019-04-21-06-21-56  房间人数为 7
2019-04-21-06-22-11  房间人数为 7
2019-04-21-06-22-26  房间人数为 7
2019-04-21-06-22-41  房间人数为 7
2019-04-21-06-22-56  房间人数为 7
2019-04-21-06-23-11  房间人数为 7
2019-04-21-06-23-26  房间人数为 7
2019-04-21-06-23-41  房间人数为 7
2019-04-21-06-23-56  房间人数为 7
2019-04-21-06-24-11  房间人数为 7
2019-04-21-06-24-26  房间人数为 7
2019-04-21-06-24-41  房间人数为 7
2019-04-21-06-24-56  房间人数为 7
2019-04-21-06-25-11  房间人数为 7
2019-04-21-06-25-26  房间人数为 7
2019-04-21-06-25-41  房间人数为 7
2019-04-21-06-25-56  房间人数为 7
2019-04-21-06-26-11  房间人数为 7
2019-04-21-06-26-26  房间人数为 7
2019-04-21-06-26-41  房间人数为 7
2019-04-21-06-26-56  房间人数为 7
2019-04-21-06-27-11  房间人数为 7
2019-04-21-06-27-26  房间人数为 7
2019-04-21-06-27-41  房间人数为 7
2019-04-21-06-27-56  房间人数为 7
2019-04-21-06-28-11  房间人数为 7
2019-04-21-06-28-26  房间人数为 7
2019-04-21-06-28-41  房间人数为 7
2019-04-21-06-28-56  房间人数为 7
2019-04-21-06-29-11  房间人数为 7
2019-04-21-06-29-26  房间人数为 7
2019-04-21-06-29-41  房间人数为 7
2019-04-21-06-29-56  房间人数为 7
2019-04-21-06-30-11  房间人数为 7
2019-04-21-06-30-26  房间人数为 7
2019-04-21-06-30-41  房间人数为 7
2019-04-21-06-30-56  房间人数为 7
2019-04-21-06-31-11  房间人数为 7
2019-04-21-06-31-26  房间人数为 7
2019-04-21-06-31-41  房间人数为 7
2019-04-21-06-31-56  房间人数为 7
2019-04-21-06-32-11  房间人数为 7
2019-04-21-06-32-26  房间人数为 7
2019-04-21-06-32-41  房间人数为 7
2019-04-21-06-32-56  房间人数为 7
2019-04-21-06-33-11  房间人数为 7
2019-04-21-06-33-26  房间人数为 7
2019-04-21-06-33-41  房间人数为 7
2019-04-21-06-33-56  房间人数为 7
2019-04-21-06-34-11  房间人数为 7
2019-04-21-06-34-26  房间人数为 7
2019-04-21-06-34-41  房间人数为 7
2019-04-21-06-34-56  房间人数为 7
2019-04-21-06-35-11  房间人数为 7
2019-04-21-06-35-26  房间人数为 7
2019-04-21-06-35-41  房间人数为 7
2019-04-21-06-35-56  房间人数为 7
2019-04-21-06-36-11  房间人数为 7
2019-04-21-06-36-26  房间人数为 7
2019-04-21-06-36-41  房间人数为 7
2019-04-21-06-36-56  房间人数为 7
2019-04-21-06-37-11  房间人数为 7
2019-04-21-06-37-26  房间人数为 7
2019-04-21-06-37-41  房间人数为 7
2019-04-21-06-37-56  房间人数为 7
2019-04-21-06-38-11  房间人数为 7
2019-04-21-06-38-26  房间人数为 7
2019-04-21-06-38-41  房间人数为 7
2019-04-21-06-38-56  房间人数为 7
2019-04-21-06-39-11  房间人数为 7
2019-04-21-06-39-26  房间人数为 7
2019-04-21-06-39-41  房间人数为 7
2019-04-21-06-39-56  房间人数为 7
2019-04-21-06-40-11  房间人数为 7
2019-04-21-06-40-26  房间人数为 7
2019-04-21-06-40-41  房间人数为 7
2019-04-21-06-40-56  房间人数为 7
2019-04-21-06-41-11  房间人数为 7
2019-04-21-06-41-26  房间人数为 7
2019-04-21-06-41-41  房间人数为 7
2019-04-21-06-41-56  房间人数为 7
2019-04-21-06-42-11  房间人数为 7
2019-04-21-06-42-26  房间人数为 7
2019-04-21-06-42-41  房间人数为 7
2019-04-21-06-42-56  房间人数为 7
2019-04-21-06-43-11  房间人数为 7
2019-04-21-06-43-26  房间人数为 7
2019-04-21-06-43-41  房间人数为 7
2019-04-21-06-43-56  房间人数为 7
2019-04-21-06-44-11  房间人数为 7
2019-04-21-06-44-26  房间人数为 7
2019-04-21-06-44-41  房间人数为 7
2019-04-21-06-44-56  房间人数为 7
2019-04-21-06-45-11  房间人数为 7
2019-04-21-06-45-26  房间人数为 7
2019-04-21-06-45-41  房间人数为 7
2019-04-21-06-45-56  房间人数为 7
2019-04-21-06-46-11  房间人数为 7
2019-04-21-06-46-26  房间人数为 7
2019-04-21-06-46-41  房间人数为 7
2019-04-21-06-46-56  房间人数为 7
2019-04-21-06-47-11  房间人数为 7
2019-04-21-06-47-26  房间人数为 7
2019-04-21-06-47-41  房间人数为 7
2019-04-21-06-47-56  房间人数为 7
2019-04-21-06-48-11  房间人数为 7
2019-04-21-06-48-26  房间人数为 7
2019-04-21-06-48-41  房间人数为 7
2019-04-21-06-48-56  房间人数为 7
2019-04-21-06-49-11  房间人数为 7
2019-04-21-06-49-26  房间人数为 7
2019-04-21-06-49-41  房间人数为 7
2019-04-21-06-49-56  房间人数为 7
2019-04-21-06-50-11  房间人数为 7
2019-04-21-06-50-26  房间人数为 8
2019-04-21-06-50-41  房间人数为 8
2019-04-21-06-50-56  房间人数为 8
2019-04-21-06-51-11  房间人数为 8
2019-04-21-06-51-26  房间人数为 8
2019-04-21-06-51-41  房间人数为 8
2019-04-21-06-51-56  房间人数为 8
2019-04-21-06-52-11  房间人数为 8
2019-04-21-06-52-26  房间人数为 9
2019-04-21-06-52-41  房间人数为 9
2019-04-21-06-52-56  房间人数为 9
2019-04-21-06-53-11  房间人数为 9
2019-04-21-06-53-26  房间人数为 9
2019-04-21-06-53-41  房间人数为 9
2019-04-21-06-53-56  房间人数为 9
2019-04-21-06-54-11  房间人数为 9
2019-04-21-06-54-26  房间人数为 9
2019-04-21-06-54-41  房间人数为 9
2019-04-21-06-54-56  房间人数为 9
2019-04-21-06-55-11  房间人数为 9
2019-04-21-06-55-26  房间人数为 9
2019-04-21-06-55-41  房间人数为 9
2019-04-21-06-55-56  房间人数为 9
2019-04-21-06-56-11  房间人数为 9
2019-04-21-06-56-26  房间人数为 9
2019-04-21-06-56-41  房间人数为 9
2019-04-21-06-56-56  房间人数为 9
2019-04-21-06-57-11  房间人数为 9
2019-04-21-06-57-26  房间人数为 9
2019-04-21-06-57-41  房间人数为 9
2019-04-21-06-57-56  房间人数为 9
2019-04-21-06-58-11  房间人数为 9
2019-04-21-06-58-26  房间人数为 9
2019-04-21-06-58-41  房间人数为 9
2019-04-21-06-58-56  房间人数为 9
2019-04-21-06-59-11  房间人数为 9
2019-04-21-06-59-26  房间人数为 9
2019-04-21-06-59-41  房间人数为 9
2019-04-21-06-59-56  房间人数为 9
2019-04-21-07-00-11  房间人数为 9
2019-04-21-07-00-26  房间人数为 9
2019-04-21-07-00-41  房间人数为 9
2019-04-21-07-00-56  房间人数为 9
2019-04-21-07-01-11  房间人数为 9
2019-04-21-07-01-26  房间人数为 9
2019-04-21-07-01-41  房间人数为 9
2019-04-21-07-01-56  房间人数为 9
2019-04-21-07-02-11  房间人数为 9
2019-04-21-07-02-26  房间人数为 9
2019-04-21-07-02-41  房间人数为 9
2019-04-21-07-02-56  房间人数为 9
2019-04-21-07-03-11  房间人数为 9
2019-04-21-07-03-27  房间人数为 8
2019-04-21-07-03-42  房间人数为 8
2019-04-21-07-03-57  房间人数为 8
2019-04-21-07-04-12  房间人数为 8
2019-04-21-07-04-22  LHaoooooooooooo送出辣条
2019-04-21-07-04-22  
2019-04-21-07-04-23  
2019-04-21-07-04-24  {"type":1,"barrage":"辣条","nick":"LHaoooooooooooo","sid":"2121248","giftNum":1,"source":1,"optId":20}

2019-04-21-07-04-24  喵哩喵哩点砍木 #谢LHaoooooooooooo送出
2019-04-21-07-04-24  喵哩喵哩点砍木 #的辣条
2019-04-21-07-04-24  client接收到：{"state":true,"result":"200","data":{"type":1,"barrage":"辣条","addTime":"2019-04-21 07:04:24","control":0,"nick":"LHaoooooooooooo","balance":100,"optId":20,"playOptId":0,"result":-1},"msg":"成功"}

2019-04-21-07-04-24  礼物
2019-04-21-07-04-27  房间人数为 8
2019-04-21-07-04-34  LHaoooooooooooo 抓x3y2
2019-04-21-07-04-34  
2019-04-21-07-04-34  
2019-04-21-07-04-35  喵哩喵哩点砍木 #@LHaoooooooooooo 机
2019-04-21-07-04-35  喵哩喵哩点砍木 #器被占用
2019-04-21-07-04-42  房间人数为 8
2019-04-21-07-04-47  LHaoooooooooooo 我的月
2019-04-21-07-04-47  娃
2019-04-21-07-04-47  {"type":0,"barrage":"我的月","nick":"LHaoooooooooooo","sid":"2121248","giftNum":0,"source":1,"optId":10}

2019-04-21-07-04-47  client接收到：{"state":false,"result":"004","data":{"type":0,"barrage":"我的月","addTime":"2019-04-21 07:04:47","control":0,"nick":"LHaoooooooooooo","balance":100,"optId":10,"playOptId":0,"result":-1},"msg":"不存在相关指令"}

2019-04-21-07-04-57  房间人数为 8
2019-04-21-07-05-06  LHaoooooooooooo 我余额
2019-04-21-07-05-06  娃
2019-04-21-07-05-06  {"type":0,"barrage":"我余额","nick":"LHaoooooooooooo","sid":"2121248","giftNum":0,"source":1,"optId":10}

2019-04-21-07-05-06  client接收到：{"state":false,"result":"004","data":{"type":0,"barrage":"我余额","addTime":"2019-04-21 07:05:06","control":0,"nick":"LHaoooooooooooo","balance":100,"optId":10,"playOptId":0,"result":-1},"msg":"不存在相关指令"}

2019-04-21-07-05-10  LHaoooooooooooo 我的余额
2019-04-21-07-05-10  娃
2019-04-21-07-05-10  {"type":0,"barrage":"我的余额","nick":"LHaoooooooooooo","sid":"2121248","giftNum":0,"source":1,"optId":10}

2019-04-21-07-05-11  client接收到：{"state":false,"result":"004","data":{"type":0,"barrage":"我的余额","addTime":"2019-04-21 07:05:11","control":0,"nick":"LHaoooooooooooo","balance":100,"optId":10,"playOptId":0,"result":-1},"msg":"不存在相关指令"}

2019-04-21-07-05-11  
2019-04-21-07-05-11  
2019-04-21-07-05-12  房间人数为 8
2019-04-21-07-05-12  喵哩喵哩点砍木 #@LHaoooooooooooo用户
2019-04-21-07-05-12  喵哩喵哩点砍木 #余额为100
2019-04-21-07-05-27  房间人数为 7
2019-04-21-07-05-42  房间人数为 7
2019-04-21-07-05-57  房间人数为 7
2019-04-21-07-06-12  房间人数为 7
2019-04-21-07-06-27  房间人数为 7
2019-04-21-07-06-42  房间人数为 7
2019-04-21-07-06-57  房间人数为 7
2019-04-21-07-07-12  房间人数为 7
2019-04-21-07-07-27  房间人数为 7
2019-04-21-07-07-42  房间人数为 7
2019-04-21-07-07-57  房间人数为 7
2019-04-21-07-08-12  房间人数为 7
2019-04-21-07-08-27  房间人数为 7
2019-04-21-07-08-42  房间人数为 7
2019-04-21-07-08-57  房间人数为 7
2019-04-21-07-09-12  房间人数为 7
2019-04-21-07-09-27  房间人数为 7
2019-04-21-07-09-42  房间人数为 7
2019-04-21-07-09-57  房间人数为 7
2019-04-21-07-10-12  房间人数为 7
2019-04-21-07-10-27  房间人数为 7
2019-04-21-07-10-42  房间人数为 7
2019-04-21-07-10-57  房间人数为 7
2019-04-21-07-11-12  房间人数为 7
2019-04-21-07-11-27  房间人数为 7
2019-04-21-07-11-42  房间人数为 7
2019-04-21-07-11-57  房间人数为 7
2019-04-21-07-12-12  房间人数为 7
2019-04-21-07-12-27  房间人数为 7
2019-04-21-07-12-42  房间人数为 7
2019-04-21-07-12-57  房间人数为 7
2019-04-21-07-13-12  房间人数为 7
2019-04-21-07-13-27  房间人数为 7
2019-04-21-07-13-42  房间人数为 7
2019-04-21-07-13-57  房间人数为 7
2019-04-21-07-14-12  房间人数为 7
2019-04-21-07-14-27  房间人数为 8
2019-04-21-07-14-42  房间人数为 8
