2019-04-07-00-00-00  次日数据更新
2019-04-07-04-02-41  房间人数为 1
2019-04-07-04-02-56  房间人数为 1
2019-04-07-04-03-11  房间人数为 1
2019-04-07-04-03-26  房间人数为 1
2019-04-07-04-03-41  房间人数为 1
2019-04-07-04-03-56  房间人数为 1
2019-04-07-04-04-11  房间人数为 1
2019-04-07-04-04-26  房间人数为 1
2019-04-07-04-04-41  房间人数为 1
2019-04-07-04-04-52  娃娃星球 6
2019-04-07-04-04-52  娃
2019-04-07-04-04-52  {"type":0,"barrage":"6","nick":"娃娃星球","sid":"411273260","giftNum":0,"source":1,"optId":10}

2019-04-07-04-04-52  client接收到：{"state":false,"result":"004","data":{"type":0,"barrage":"6","addTime":"2019-04-07 04:04:52","control":0,"nick":"娃娃星球","balance":44500,"optId":10,"playOptId":0,"result":-1},"msg":"不存在相关指令"}

2019-04-07-04-04-56  房间人数为 1
2019-04-07-04-05-11  房间人数为 1
2019-04-07-04-05-26  房间人数为 1
2019-04-07-04-05-41  房间人数为 1
2019-04-07-04-05-56  房间人数为 1
2019-04-07-04-06-10  娃娃星球 点歌 绿色
2019-04-07-04-06-10  娃
2019-04-07-04-06-10  {"type":0,"barrage":"点歌绿色","nick":"娃娃星球","sid":"411273260","giftNum":0,"source":1,"optId":10}

2019-04-07-04-06-10  client接收到：{"state":false,"result":"004","data":{"type":0,"barrage":"点歌绿色","addTime":"2019-04-07 04:06:10","control":0,"nick":"娃娃星球","balance":44500,"optId":10,"playOptId":0,"result":-1},"msg":"不存在相关指令"}

2019-04-07-04-06-11  房间人数为 1
2019-04-07-04-06-26  房间人数为 1
2019-04-07-04-06-41  房间人数为 1
2019-04-07-04-06-56  房间人数为 1
2019-04-07-04-07-11  房间人数为 1
2019-04-07-04-07-26  房间人数为 1
2019-04-07-04-07-41  房间人数为 1
2019-04-07-04-07-56  房间人数为 1
2019-04-07-04-08-11  房间人数为 1
2019-04-07-04-08-26  房间人数为 1
2019-04-07-04-08-41  房间人数为 1
2019-04-07-04-08-56  房间人数为 1
2019-04-07-04-09-11  房间人数为 1
2019-04-07-04-09-26  房间人数为 1
2019-04-07-04-09-41  房间人数为 1
2019-04-07-04-09-56  房间人数为 1
2019-04-07-04-09-58  我shi养猫人 抓x5y2
2019-04-07-04-09-58  x5y2
2019-04-07-04-09-58  {"type":2,"barrage":"申请上机","nick":"我shi养猫人","sid":"411289911","giftNum":0,"source":1,"optId":30,"playOptId":0}

2019-04-07-04-09-58  client接收到：{"state":true,"result":"200","data":{"type":2,"barrage":"申请上机","addTime":"2019-04-07 04:09:58","control":1,"nick":"我shi养猫人","balance":104700,"optId":30,"playOptId":4091643,"result":-1},"msg":"成功"}

2019-04-07-04-09-58  Wawaji上机申请
2019-04-07-04-09-58  
2019-04-07-04-09-59  {"type":3,"barrage":"x5y2","nick":"我shi养猫人","sid":"411289911","giftNum":0,"source":1,"optId":31,"playOptId":4091643}

2019-04-07-04-09-59  client接收到：{"state":true,"result":"200","data":{"type":3,"barrage":"x5y2","addTime":"2019-04-07 04:09:59","control":1,"nick":"我shi养猫人","balance":104700,"optId":31,"playOptId":4091643,"result":-1},"msg":"成功"}

2019-04-07-04-09-59  Wawaji运行完成
2019-04-07-04-09-59  {"type":4,"barrage":"x5y2","nick":"我shi养猫人","sid":"411289911","giftNum":0,"source":1,"optId":32,"playOptId":4091643}

2019-04-07-04-09-59  client接收到：{"state":true,"result":"200","data":{"type":4,"barrage":"x5y2","addTime":"2019-04-07 04:09:59","control":1,"nick":"我shi养猫人","balance":104700,"optId":32,"playOptId":4091643,"result":-1},"msg":"成功"}

2019-04-07-04-09-59  喵哩喵哩点砍木 #@我shi养猫人正在抓取x5y2
2019-04-07-04-10-00  client接收到：{"state":true,"result":"200","data":{"type":4,"barrage":"x5y2","addTime":"2019-04-07 04:10:00","control":1,"nick":"我shi养猫人","balance":104700,"optId":32,"playOptId":4091643,"result":-1},"msg":"成功"}

2019-04-07-04-10-01  client接收到：{"state":true,"result":"200","data":{"type":4,"barrage":"x5y2","addTime":"2019-04-07 04:10:01","control":1,"nick":"我shi养猫人","balance":104700,"optId":32,"playOptId":4091643,"result":-1},"msg":"成功"}

2019-04-07-04-10-02  client接收到：{"state":true,"result":"200","data":{"type":4,"barrage":"x5y2","addTime":"2019-04-07 04:10:02","control":1,"nick":"我shi养猫人","balance":104700,"optId":32,"playOptId":4091643,"result":-1},"msg":"成功"}

2019-04-07-04-10-03  client接收到：{"state":true,"result":"200","data":{"type":4,"barrage":"x5y2","addTime":"2019-04-07 04:10:03","control":1,"nick":"我shi养猫人","balance":104700,"optId":32,"playOptId":4091643,"result":-1},"msg":"成功"}

2019-04-07-04-10-04  client接收到：{"state":true,"result":"200","data":{"type":4,"barrage":"x5y2","addTime":"2019-04-07 04:10:04","control":1,"nick":"我shi养猫人","balance":104700,"optId":32,"playOptId":4091643,"result":-1},"msg":"成功"}

2019-04-07-04-10-05  client接收到：{"state":true,"result":"200","data":{"type":4,"barrage":"x5y2","addTime":"2019-04-07 04:10:05","control":1,"nick":"我shi养猫人","balance":104700,"optId":32,"playOptId":4091643,"result":-1},"msg":"成功"}

2019-04-07-04-10-06  client接收到：{"state":true,"result":"200","data":{"type":4,"barrage":"x5y2","addTime":"2019-04-07 04:10:06","control":1,"nick":"我shi养猫人","balance":104700,"optId":32,"playOptId":4091643,"result":-1},"msg":"成功"}

2019-04-07-04-10-07  client接收到：{"state":true,"result":"200","data":{"type":4,"barrage":"x5y2","addTime":"2019-04-07 04:10:07","control":1,"nick":"我shi养猫人","balance":104700,"optId":32,"playOptId":4091643,"result":-1},"msg":"成功"}

2019-04-07-04-10-08  client接收到：{"state":true,"result":"200","data":{"type":4,"barrage":"x5y2","addTime":"2019-04-07 04:10:08","control":1,"nick":"我shi养猫人","balance":104700,"optId":32,"playOptId":4091643,"result":-1},"msg":"成功"}

2019-04-07-04-10-09  client接收到：{"state":true,"result":"200","data":{"type":4,"barrage":"x5y2","addTime":"2019-04-07 04:10:09","control":1,"nick":"我shi养猫人","balance":104700,"optId":32,"playOptId":4091643,"result":-1},"msg":"成功"}

2019-04-07-04-10-10  client接收到：{"state":true,"result":"200","data":{"type":4,"barrage":"x5y2","addTime":"2019-04-07 04:10:10","control":1,"nick":"我shi养猫人","balance":104700,"optId":32,"playOptId":4091643,"result":-1},"msg":"成功"}

2019-04-07-04-10-11  房间人数为 1
2019-04-07-04-10-11  client接收到：{"state":true,"result":"200","data":{"type":4,"barrage":"x5y2","addTime":"2019-04-07 04:10:11","control":1,"nick":"我shi养猫人","balance":104700,"optId":32,"playOptId":4091643,"result":-1},"msg":"成功"}

2019-04-07-04-10-12  client接收到：{"state":true,"result":"200","data":{"type":4,"barrage":"x5y2","addTime":"2019-04-07 04:10:12","control":1,"nick":"我shi养猫人","balance":104700,"optId":32,"playOptId":4091643,"result":-1},"msg":"成功"}

2019-04-07-04-10-13  client接收到：{"state":true,"result":"200","data":{"type":4,"barrage":"x5y2","addTime":"2019-04-07 04:10:13","control":1,"nick":"我shi养猫人","balance":104700,"optId":32,"playOptId":4091643,"result":0},"msg":"成功"}

2019-04-07-04-10-13  Wawaji反馈完成
2019-04-07-04-10-14  
2019-04-07-04-10-15  
2019-04-07-04-10-15  喵哩喵哩点砍木 #@我shi养猫人未抓到娃娃，继续努力
2019-04-07-04-10-15  喵哩喵哩点砍木 #哟
2019-04-07-04-10-16  Wawaji运行完成
2019-04-07-04-10-26  房间人数为 1
2019-04-07-04-10-38  我shi养猫人 点歌 年少有为
2019-04-07-04-10-38  娃
2019-04-07-04-10-38  {"type":0,"barrage":"点歌年少有为","nick":"我shi养猫人","sid":"411289911","giftNum":0,"source":1,"optId":10}

2019-04-07-04-10-39  client接收到：{"state":false,"result":"004","data":{"type":0,"barrage":"点歌年少有为","addTime":"2019-04-07 04:10:39","control":0,"nick":"我shi养猫人","balance":104700,"optId":10,"playOptId":0,"result":-1},"msg":"不存在相关指令"}

2019-04-07-04-10-41  房间人数为 1
2019-04-07-04-10-56  房间人数为 1
2019-04-07-04-11-11  房间人数为 1
2019-04-07-04-11-26  房间人数为 1
2019-04-07-04-11-41  房间人数为 1
2019-04-07-04-11-56  房间人数为 1
2019-04-07-04-12-11  房间人数为 1
2019-04-07-04-12-26  房间人数为 1
2019-04-07-04-12-41  房间人数为 1
2019-04-07-04-12-56  房间人数为 1
2019-04-07-04-13-09  娃娃星球 11111
2019-04-07-04-13-09  娃
2019-04-07-04-13-09  {"type":0,"barrage":"11111","nick":"娃娃星球","sid":"411273260","giftNum":0,"source":1,"optId":10}

2019-04-07-04-13-09  client接收到：{"state":false,"result":"004","data":{"type":0,"barrage":"11111","addTime":"2019-04-07 04:13:09","control":0,"nick":"娃娃星球","balance":44500,"optId":10,"playOptId":0,"result":-1},"msg":"不存在相关指令"}

2019-04-07-04-13-11  房间人数为 1
2019-04-07-04-13-26  房间人数为 1
2019-04-07-04-13-41  房间人数为 1
2019-04-07-04-13-56  房间人数为 1
2019-04-07-04-14-11  房间人数为 1
2019-04-07-04-14-26  房间人数为 1
2019-04-07-04-14-41  房间人数为 1
2019-04-07-04-14-56  房间人数为 1
2019-04-07-04-15-11  房间人数为 1
2019-04-07-04-15-26  房间人数为 1
2019-04-07-04-15-31  10799688025_bili 666
2019-04-07-04-15-31  娃
2019-04-07-04-15-31  {"type":0,"barrage":"666","nick":"10799688025_bili","sid":"399195091","giftNum":0,"source":1,"optId":10}

2019-04-07-04-15-31  client接收到：{"state":false,"result":"004","data":{"type":0,"barrage":"666","addTime":"2019-04-07 04:15:31","control":0,"nick":"10799688025_bili","balance":67300,"optId":10,"playOptId":0,"result":-1},"msg":"不存在相关指令"}

2019-04-07-04-15-41  房间人数为 1
2019-04-07-04-15-56  房间人数为 1
2019-04-07-04-16-11  房间人数为 1
2019-04-07-04-16-26  房间人数为 1
2019-04-07-04-16-41  房间人数为 1
2019-04-07-04-16-50  娃娃星球 11
2019-04-07-04-16-50  娃
2019-04-07-04-16-50  {"type":0,"barrage":"11","nick":"娃娃星球","sid":"411273260","giftNum":0,"source":1,"optId":10}

2019-04-07-04-16-50  client接收到：{"state":false,"result":"004","data":{"type":0,"barrage":"11","addTime":"2019-04-07 04:16:50","control":0,"nick":"娃娃星球","balance":44500,"optId":10,"playOptId":0,"result":-1},"msg":"不存在相关指令"}

2019-04-07-04-16-56  房间人数为 1
2019-04-07-04-17-11  房间人数为 1
2019-04-07-04-17-26  房间人数为 1
2019-04-07-04-17-41  房间人数为 1
2019-04-07-04-17-56  房间人数为 1
2019-04-07-04-18-11  房间人数为 1
2019-04-07-04-18-26  房间人数为 1
2019-04-07-04-18-41  房间人数为 1
2019-04-07-04-18-56  房间人数为 1
2019-04-07-04-19-11  房间人数为 1
2019-04-07-04-19-26  房间人数为 1
2019-04-07-04-19-41  房间人数为 1
2019-04-07-04-19-56  房间人数为 1
2019-04-07-04-20-11  房间人数为 1
2019-04-07-04-20-26  房间人数为 1
2019-04-07-04-20-41  房间人数为 1
2019-04-07-04-20-56  房间人数为 1
2019-04-07-04-21-11  房间人数为 1
2019-04-07-04-21-26  房间人数为 1
2019-04-07-04-21-41  房间人数为 1
2019-04-07-04-21-56  房间人数为 1
2019-04-07-04-22-11  房间人数为 1
2019-04-07-04-22-19  我shi养猫人 点歌 有一种悲伤
2019-04-07-04-22-19  娃
2019-04-07-04-22-19  {"type":0,"barrage":"点歌有一种悲伤","nick":"我shi养猫人","sid":"411289911","giftNum":0,"source":1,"optId":10}

2019-04-07-04-22-19  client接收到：{"state":false,"result":"004","data":{"type":0,"barrage":"点歌有一种悲伤","addTime":"2019-04-07 04:22:19","control":0,"nick":"我shi养猫人","balance":104700,"optId":10,"playOptId":0,"result":-1},"msg":"不存在相关指令"}

2019-04-07-04-22-26  房间人数为 1
2019-04-07-04-22-41  房间人数为 1
2019-04-07-04-22-56  房间人数为 1
2019-04-07-04-23-11  房间人数为 1
2019-04-07-04-23-26  房间人数为 1
2019-04-07-04-23-41  房间人数为 1
2019-04-07-04-23-56  房间人数为 1
2019-04-07-04-24-11  房间人数为 1
2019-04-07-04-24-23  娃娃星球 好萌好可爱
2019-04-07-04-24-23  娃
2019-04-07-04-24-23  {"type":0,"barrage":"好萌好可爱","nick":"娃娃星球","sid":"411273260","giftNum":0,"source":1,"optId":10}

2019-04-07-04-24-23  client接收到：{"state":false,"result":"004","data":{"type":0,"barrage":"好萌好可爱","addTime":"2019-04-07 04:24:23","control":0,"nick":"娃娃星球","balance":44500,"optId":10,"playOptId":0,"result":-1},"msg":"不存在相关指令"}

2019-04-07-04-24-26  房间人数为 1
2019-04-07-04-24-41  房间人数为 1
2019-04-07-04-24-56  房间人数为 1
2019-04-07-04-25-11  房间人数为 1
2019-04-07-04-25-26  房间人数为 1
2019-04-07-04-25-41  房间人数为 1
2019-04-07-04-25-44  10799688025_bili 6666
2019-04-07-04-25-44  娃
2019-04-07-04-25-44  {"type":0,"barrage":"6666","nick":"10799688025_bili","sid":"399195091","giftNum":0,"source":1,"optId":10}

2019-04-07-04-25-44  client接收到：{"state":false,"result":"004","data":{"type":0,"barrage":"6666","addTime":"2019-04-07 04:25:44","control":0,"nick":"10799688025_bili","balance":67300,"optId":10,"playOptId":0,"result":-1},"msg":"不存在相关指令"}

2019-04-07-04-25-56  房间人数为 1
2019-04-07-04-26-11  房间人数为 1
2019-04-07-04-26-26  房间人数为 1
2019-04-07-04-26-39  10799688025_bili 抓x7y2
2019-04-07-04-26-39  x7y2
2019-04-07-04-26-39  {"type":2,"barrage":"申请上机","nick":"10799688025_bili","sid":"399195091","giftNum":0,"source":1,"optId":30,"playOptId":0}

2019-04-07-04-26-39  client接收到：{"state":true,"result":"200","data":{"type":2,"barrage":"申请上机","addTime":"2019-04-07 04:26:39","control":1,"nick":"10799688025_bili","balance":67200,"optId":30,"playOptId":4091644,"result":-1},"msg":"成功"}

2019-04-07-04-26-39  Wawaji上机申请
2019-04-07-04-26-40  
2019-04-07-04-26-40  
2019-04-07-04-26-41  喵哩喵哩点砍木 #@10799688025_bili正
2019-04-07-04-26-41  喵哩喵哩点砍木 #在抓取x7y2
2019-04-07-04-26-41  房间人数为 1
2019-04-07-04-26-41  {"type":3,"barrage":"x7y2","nick":"10799688025_bili","sid":"399195091","giftNum":0,"source":1,"optId":31,"playOptId":4091644}

2019-04-07-04-26-41  client接收到：{"state":true,"result":"200","data":{"type":3,"barrage":"x7y2","addTime":"2019-04-07 04:26:41","control":1,"nick":"10799688025_bili","balance":67200,"optId":31,"playOptId":4091644,"result":-1},"msg":"成功"}

2019-04-07-04-26-41  Wawaji运行完成
2019-04-07-04-26-42  {"type":4,"barrage":"x7y2","nick":"10799688025_bili","sid":"399195091","giftNum":0,"source":1,"optId":32,"playOptId":4091644}

2019-04-07-04-26-42  client接收到：{"state":true,"result":"200","data":{"type":4,"barrage":"x7y2","addTime":"2019-04-07 04:26:42","control":1,"nick":"10799688025_bili","balance":67200,"optId":32,"playOptId":4091644,"result":-1},"msg":"成功"}

2019-04-07-04-26-43  client接收到：{"state":true,"result":"200","data":{"type":4,"barrage":"x7y2","addTime":"2019-04-07 04:26:43","control":1,"nick":"10799688025_bili","balance":67200,"optId":32,"playOptId":4091644,"result":-1},"msg":"成功"}

2019-04-07-04-26-44  client接收到：{"state":true,"result":"200","data":{"type":4,"barrage":"x7y2","addTime":"2019-04-07 04:26:44","control":1,"nick":"10799688025_bili","balance":67200,"optId":32,"playOptId":4091644,"result":-1},"msg":"成功"}

2019-04-07-04-26-45  client接收到：{"state":true,"result":"200","data":{"type":4,"barrage":"x7y2","addTime":"2019-04-07 04:26:45","control":1,"nick":"10799688025_bili","balance":67200,"optId":32,"playOptId":4091644,"result":-1},"msg":"成功"}

2019-04-07-04-26-46  client接收到：{"state":true,"result":"200","data":{"type":4,"barrage":"x7y2","addTime":"2019-04-07 04:26:46","control":1,"nick":"10799688025_bili","balance":67200,"optId":32,"playOptId":4091644,"result":-1},"msg":"成功"}

2019-04-07-04-26-47  client接收到：{"state":true,"result":"200","data":{"type":4,"barrage":"x7y2","addTime":"2019-04-07 04:26:47","control":1,"nick":"10799688025_bili","balance":67200,"optId":32,"playOptId":4091644,"result":-1},"msg":"成功"}

2019-04-07-04-26-48  client接收到：{"state":true,"result":"200","data":{"type":4,"barrage":"x7y2","addTime":"2019-04-07 04:26:48","control":1,"nick":"10799688025_bili","balance":67200,"optId":32,"playOptId":4091644,"result":-1},"msg":"成功"}

2019-04-07-04-26-49  client接收到：{"state":true,"result":"200","data":{"type":4,"barrage":"x7y2","addTime":"2019-04-07 04:26:49","control":1,"nick":"10799688025_bili","balance":67200,"optId":32,"playOptId":4091644,"result":-1},"msg":"成功"}

2019-04-07-04-26-50  client接收到：{"state":true,"result":"200","data":{"type":4,"barrage":"x7y2","addTime":"2019-04-07 04:26:50","control":1,"nick":"10799688025_bili","balance":67200,"optId":32,"playOptId":4091644,"result":-1},"msg":"成功"}

2019-04-07-04-26-51  client接收到：{"state":true,"result":"200","data":{"type":4,"barrage":"x7y2","addTime":"2019-04-07 04:26:51","control":1,"nick":"10799688025_bili","balance":67200,"optId":32,"playOptId":4091644,"result":-1},"msg":"成功"}

2019-04-07-04-26-52  client接收到：{"state":true,"result":"200","data":{"type":4,"barrage":"x7y2","addTime":"2019-04-07 04:26:52","control":1,"nick":"10799688025_bili","balance":67200,"optId":32,"playOptId":4091644,"result":-1},"msg":"成功"}

2019-04-07-04-26-53  client接收到：{"state":true,"result":"200","data":{"type":4,"barrage":"x7y2","addTime":"2019-04-07 04:26:53","control":1,"nick":"10799688025_bili","balance":67200,"optId":32,"playOptId":4091644,"result":-1},"msg":"成功"}

2019-04-07-04-26-54  client接收到：{"state":true,"result":"200","data":{"type":4,"barrage":"x7y2","addTime":"2019-04-07 04:26:54","control":1,"nick":"10799688025_bili","balance":67200,"optId":32,"playOptId":4091644,"result":-1},"msg":"成功"}

2019-04-07-04-26-55  client接收到：{"state":true,"result":"200","data":{"type":4,"barrage":"x7y2","addTime":"2019-04-07 04:26:55","control":1,"nick":"10799688025_bili","balance":67200,"optId":32,"playOptId":4091644,"result":-1},"msg":"成功"}

2019-04-07-04-26-56  client接收到：{"state":true,"result":"200","data":{"type":4,"barrage":"x7y2","addTime":"2019-04-07 04:26:56","control":1,"nick":"10799688025_bili","balance":67200,"optId":32,"playOptId":4091644,"result":-1},"msg":"成功"}

2019-04-07-04-26-56  房间人数为 1
2019-04-07-04-26-57  client接收到：{"state":true,"result":"200","data":{"type":4,"barrage":"x7y2","addTime":"2019-04-07 04:26:57","control":1,"nick":"10799688025_bili","balance":67200,"optId":32,"playOptId":4091644,"result":0},"msg":"成功"}

2019-04-07-04-26-57  Wawaji反馈完成
2019-04-07-04-26-58  
2019-04-07-04-26-58  
2019-04-07-04-26-59  喵哩喵哩点砍木 #@10799688025_bili未
2019-04-07-04-26-59  喵哩喵哩点砍木 #抓到娃娃，继续努力哟
2019-04-07-04-27-00  Wawaji运行完成
2019-04-07-04-27-11  房间人数为 1
2019-04-07-04-27-26  房间人数为 1
2019-04-07-04-27-41  房间人数为 1
2019-04-07-04-27-56  房间人数为 1
2019-04-07-04-28-11  房间人数为 1
2019-04-07-04-28-26  房间人数为 1
2019-04-07-04-28-41  房间人数为 1
2019-04-07-04-28-56  房间人数为 1
2019-04-07-04-29-11  房间人数为 1
2019-04-07-04-29-26  房间人数为 1
2019-04-07-04-29-41  房间人数为 1
2019-04-07-04-29-56  房间人数为 1
2019-04-07-04-30-11  房间人数为 1
2019-04-07-04-30-19  10799688025_bili 点歌 出山
2019-04-07-04-30-19  娃
2019-04-07-04-30-19  {"type":0,"barrage":"点歌出山","nick":"10799688025_bili","sid":"399195091","giftNum":0,"source":1,"optId":10}

2019-04-07-04-30-19  client接收到：{"state":false,"result":"004","data":{"type":0,"barrage":"点歌出山","addTime":"2019-04-07 04:30:19","control":0,"nick":"10799688025_bili","balance":67200,"optId":10,"playOptId":0,"result":-1},"msg":"不存在相关指令"}

2019-04-07-04-30-26  房间人数为 1
2019-04-07-04-30-41  房间人数为 1
2019-04-07-04-30-56  房间人数为 1
2019-04-07-04-31-11  房间人数为 1
2019-04-07-04-31-26  房间人数为 1
2019-04-07-04-31-41  房间人数为 1
2019-04-07-04-31-44  10799688025_bili 6
2019-04-07-04-31-44  娃
2019-04-07-04-31-44  {"type":0,"barrage":"6","nick":"10799688025_bili","sid":"399195091","giftNum":0,"source":1,"optId":10}

2019-04-07-04-31-44  client接收到：{"state":false,"result":"004","data":{"type":0,"barrage":"6","addTime":"2019-04-07 04:31:44","control":0,"nick":"10799688025_bili","balance":67200,"optId":10,"playOptId":0,"result":-1},"msg":"不存在相关指令"}

2019-04-07-04-31-56  房间人数为 1
2019-04-07-04-32-11  房间人数为 1
2019-04-07-04-32-26  房间人数为 1
2019-04-07-04-32-41  房间人数为 1
2019-04-07-04-32-48  10799688025_bili 666
2019-04-07-04-32-48  娃
2019-04-07-04-32-48  {"type":0,"barrage":"666","nick":"10799688025_bili","sid":"399195091","giftNum":0,"source":1,"optId":10}

2019-04-07-04-32-49  client接收到：{"state":false,"result":"004","data":{"type":0,"barrage":"666","addTime":"2019-04-07 04:32:49","control":0,"nick":"10799688025_bili","balance":67200,"optId":10,"playOptId":0,"result":-1},"msg":"不存在相关指令"}

2019-04-07-04-32-56  房间人数为 1
2019-04-07-04-33-11  房间人数为 1
2019-04-07-04-33-26  房间人数为 1
2019-04-07-04-33-33  10799688025_bili 11
2019-04-07-04-33-33  娃
2019-04-07-04-33-33  {"type":0,"barrage":"11","nick":"10799688025_bili","sid":"399195091","giftNum":0,"source":1,"optId":10}

2019-04-07-04-33-33  client接收到：{"state":false,"result":"004","data":{"type":0,"barrage":"11","addTime":"2019-04-07 04:33:33","control":0,"nick":"10799688025_bili","balance":67200,"optId":10,"playOptId":0,"result":-1},"msg":"不存在相关指令"}

2019-04-07-04-33-41  房间人数为 1
2019-04-07-04-33-56  房间人数为 1
2019-04-07-04-34-11  房间人数为 1
2019-04-07-04-34-26  房间人数为 1
2019-04-07-04-34-41  房间人数为 1
2019-04-07-04-34-48  我shi养猫人 6
2019-04-07-04-34-48  娃
2019-04-07-04-34-48  {"type":0,"barrage":"6","nick":"我shi养猫人","sid":"411289911","giftNum":0,"source":1,"optId":10}

2019-04-07-04-34-48  client接收到：{"state":false,"result":"004","data":{"type":0,"barrage":"6","addTime":"2019-04-07 04:34:48","control":0,"nick":"我shi养猫人","balance":104700,"optId":10,"playOptId":0,"result":-1},"msg":"不存在相关指令"}

2019-04-07-04-34-56  房间人数为 1
2019-04-07-04-35-11  房间人数为 1
2019-04-07-04-35-26  房间人数为 1
2019-04-07-04-35-41  房间人数为 1
2019-04-07-04-35-56  房间人数为 1
2019-04-07-04-36-11  房间人数为 1
2019-04-07-04-36-16  娃娃星球 点歌 盛夏
2019-04-07-04-36-16  娃
2019-04-07-04-36-16  {"type":0,"barrage":"点歌盛夏","nick":"娃娃星球","sid":"411273260","giftNum":0,"source":1,"optId":10}

2019-04-07-04-36-16  client接收到：{"state":false,"result":"004","data":{"type":0,"barrage":"点歌盛夏","addTime":"2019-04-07 04:36:16","control":0,"nick":"娃娃星球","balance":44500,"optId":10,"playOptId":0,"result":-1},"msg":"不存在相关指令"}

2019-04-07-04-36-26  房间人数为 1
2019-04-07-04-36-41  房间人数为 1
2019-04-07-04-36-56  房间人数为 1
2019-04-07-04-37-11  房间人数为 1
2019-04-07-04-37-26  房间人数为 1
2019-04-07-04-37-41  房间人数为 1
2019-04-07-04-37-56  房间人数为 1
2019-04-07-04-38-09  10799688025_bili 111
2019-04-07-04-38-09  娃
2019-04-07-04-38-09  {"type":0,"barrage":"111","nick":"10799688025_bili","sid":"399195091","giftNum":0,"source":1,"optId":10}

2019-04-07-04-38-09  client接收到：{"state":false,"result":"004","data":{"type":0,"barrage":"111","addTime":"2019-04-07 04:38:09","control":0,"nick":"10799688025_bili","balance":67200,"optId":10,"playOptId":0,"result":-1},"msg":"不存在相关指令"}

2019-04-07-04-38-11  房间人数为 1
2019-04-07-04-38-26  房间人数为 1
2019-04-07-04-38-41  房间人数为 1
2019-04-07-04-38-56  房间人数为 1
2019-04-07-04-39-00  10799688025_bili 点歌 出山
2019-04-07-04-39-00  娃
2019-04-07-04-39-00  {"type":0,"barrage":"点歌出山","nick":"10799688025_bili","sid":"399195091","giftNum":0,"source":1,"optId":10}

2019-04-07-04-39-00  client接收到：{"state":false,"result":"004","data":{"type":0,"barrage":"点歌出山","addTime":"2019-04-07 04:39:00","control":0,"nick":"10799688025_bili","balance":67200,"optId":10,"playOptId":0,"result":-1},"msg":"不存在相关指令"}

2019-04-07-04-39-11  房间人数为 1
2019-04-07-04-39-26  房间人数为 1
2019-04-07-04-39-41  房间人数为 1
2019-04-07-04-39-56  房间人数为 1
2019-04-07-04-40-11  房间人数为 1
2019-04-07-04-40-26  房间人数为 1
2019-04-07-04-40-41  房间人数为 1
2019-04-07-04-40-56  房间人数为 1
2019-04-07-04-41-11  房间人数为 1
2019-04-07-04-41-26  房间人数为 1
2019-04-07-04-41-41  房间人数为 1
2019-04-07-04-41-56  房间人数为 1
2019-04-07-04-42-11  房间人数为 1
2019-04-07-04-42-26  房间人数为 1
2019-04-07-04-42-41  房间人数为 1
2019-04-07-04-42-56  房间人数为 1
2019-04-07-04-43-11  房间人数为 1
2019-04-07-04-43-26  房间人数为 1
2019-04-07-04-43-41  房间人数为 1
2019-04-07-04-43-56  房间人数为 1
2019-04-07-04-44-11  房间人数为 1
2019-04-07-04-44-26  房间人数为 1
2019-04-07-04-44-28  10799688025_bili 666
2019-04-07-04-44-28  娃
2019-04-07-04-44-28  {"type":0,"barrage":"666","nick":"10799688025_bili","sid":"399195091","giftNum":0,"source":1,"optId":10}

2019-04-07-04-44-28  client接收到：{"state":false,"result":"004","data":{"type":0,"barrage":"666","addTime":"2019-04-07 04:44:28","control":0,"nick":"10799688025_bili","balance":67200,"optId":10,"playOptId":0,"result":-1},"msg":"不存在相关指令"}

2019-04-07-04-44-41  房间人数为 1
2019-04-07-04-44-56  房间人数为 1
2019-04-07-04-45-11  房间人数为 1
2019-04-07-04-45-24  10799688025_bili 点歌 水星记
2019-04-07-04-45-24  娃
2019-04-07-04-45-24  {"type":0,"barrage":"点歌水星记","nick":"10799688025_bili","sid":"399195091","giftNum":0,"source":1,"optId":10}

2019-04-07-04-45-24  client接收到：{"state":false,"result":"004","data":{"type":0,"barrage":"点歌水星记","addTime":"2019-04-07 04:45:24","control":0,"nick":"10799688025_bili","balance":67200,"optId":10,"playOptId":0,"result":-1},"msg":"不存在相关指令"}

2019-04-07-04-45-26  房间人数为 1
2019-04-07-04-45-41  房间人数为 1
2019-04-07-04-45-56  房间人数为 1
2019-04-07-04-46-11  房间人数为 1
2019-04-07-04-46-26  房间人数为 1
2019-04-07-04-46-41  房间人数为 1
2019-04-07-04-46-56  房间人数为 1
2019-04-07-04-47-11  房间人数为 1
2019-04-07-04-47-26  房间人数为 1
2019-04-07-04-47-41  房间人数为 1
2019-04-07-04-47-56  房间人数为 1
2019-04-07-04-48-11  房间人数为 1
2019-04-07-04-48-26  房间人数为 1
2019-04-07-04-48-41  房间人数为 1
2019-04-07-04-48-56  房间人数为 1
2019-04-07-04-49-09  我shi养猫人 666
2019-04-07-04-49-09  娃
2019-04-07-04-49-10  {"type":0,"barrage":"666","nick":"我shi养猫人","sid":"411289911","giftNum":0,"source":1,"optId":10}

