2019-04-09-00-00-00  次日数据更新

2019-04-09-01-51-11  client接收到：{"state":true,"result":"200","data":{"type":4,"barrage":"x8y2","addTime":"2019-04-09 01:51:11","control":1,"nick":"娃娃星球","balance":37800,"optId":32,"playOptId":4099569,"result":0},"msg":"成功"}

2019-04-09-01-51-12  Wawaji反馈完成
2019-04-09-01-51-13  
2019-04-09-01-51-13  Wawaji运行完成
2019-04-09-01-51-14  喵哩喵哩点砍木 #@娃娃星球未抓到娃娃，继续努力哟
2019-04-09-01-51-15  房间人数为 10
2019-04-09-01-51-30  房间人数为 10
2019-04-09-01-51-45  房间人数为 10
2019-04-09-01-52-00  房间人数为 10
2019-04-09-01-52-15  房间人数为 10
2019-04-09-01-52-30  房间人数为 9
2019-04-09-01-52-45  房间人数为 9
2019-04-09-01-53-00  房间人数为 9
2019-04-09-01-53-15  房间人数为 9
2019-04-09-01-53-30  房间人数为 8
2019-04-09-01-53-45  房间人数为 8
2019-04-09-01-54-00  房间人数为 8
2019-04-09-01-54-15  房间人数为 8
2019-04-09-01-54-30  房间人数为 7
2019-04-09-01-54-45  房间人数为 7
2019-04-09-01-55-00  房间人数为 7
2019-04-09-01-55-11  娃娃星球 1111
2019-04-09-01-55-11  娃
2019-04-09-01-55-11  {"type":0,"barrage":"1111","nick":"娃娃星球","sid":"411273260","giftNum":0,"source":1,"optId":10}

2019-04-09-01-55-11  client接收到：{"state":false,"result":"004","data":{"type":0,"barrage":"1111","addTime":"2019-04-09 01:55:11","control":0,"nick":"娃娃星球","balance":37800,"optId":10,"playOptId":0,"result":-1},"msg":"不存在相关指令"}

2019-04-09-01-55-15  房间人数为 7
2019-04-09-01-55-30  房间人数为 6
2019-04-09-01-55-45  房间人数为 6
2019-04-09-01-56-00  房间人数为 6
2019-04-09-01-56-15  房间人数为 6
2019-04-09-01-56-30  房间人数为 5
2019-04-09-01-56-45  房间人数为 5
2019-04-09-01-57-00  房间人数为 5
2019-04-09-01-57-15  房间人数为 5
2019-04-09-01-57-30  房间人数为 5
2019-04-09-01-57-45  房间人数为 5
2019-04-09-01-58-00  房间人数为 5
2019-04-09-01-58-15  房间人数为 5
2019-04-09-01-58-20  10799688025_bili 1111
2019-04-09-01-58-20  娃
2019-04-09-01-58-20  {"type":0,"barrage":"1111","nick":"10799688025_bili","sid":"399195091","giftNum":0,"source":1,"optId":10}

2019-04-09-01-58-20  client接收到：{"state":false,"result":"004","data":{"type":0,"barrage":"1111","addTime":"2019-04-09 01:58:20","control":0,"nick":"10799688025_bili","balance":70100,"optId":10,"playOptId":0,"result":-1},"msg":"不存在相关指令"}

2019-04-09-01-58-30  房间人数为 5
2019-04-09-01-58-45  房间人数为 5
2019-04-09-01-59-00  房间人数为 5
2019-04-09-01-59-15  房间人数为 5
2019-04-09-01-59-24  我shi养猫人 点歌 出山
2019-04-09-01-59-24  娃
2019-04-09-01-59-24  {"type":0,"barrage":"点歌出山","nick":"我shi养猫人","sid":"411289911","giftNum":0,"source":1,"optId":10}

2019-04-09-01-59-24  client接收到：{"state":false,"result":"004","data":{"type":0,"barrage":"点歌出山","addTime":"2019-04-09 01:59:24","control":0,"nick":"我shi养猫人","balance":97100,"optId":10,"playOptId":0,"result":-1},"msg":"不存在相关指令"}

2019-04-09-01-59-30  房间人数为 5
2019-04-09-01-59-45  房间人数为 5
2019-04-09-02-00-00  房间人数为 5
2019-04-09-02-00-15  房间人数为 5
2019-04-09-02-00-30  房间人数为 5
2019-04-09-02-00-42  10799688025_bili 111
2019-04-09-02-00-42  娃
2019-04-09-02-00-42  {"type":0,"barrage":"111","nick":"10799688025_bili","sid":"399195091","giftNum":0,"source":1,"optId":10}

2019-04-09-02-00-42  client接收到：{"state":false,"result":"004","data":{"type":0,"barrage":"111","addTime":"2019-04-09 02:00:42","control":0,"nick":"10799688025_bili","balance":70100,"optId":10,"playOptId":0,"result":-1},"msg":"不存在相关指令"}

2019-04-09-02-00-45  房间人数为 5
2019-04-09-02-01-00  房间人数为 5
2019-04-09-02-01-15  房间人数为 5
2019-04-09-02-01-30  房间人数为 5
2019-04-09-02-01-45  房间人数为 5
2019-04-09-02-02-00  房间人数为 5
2019-04-09-02-02-15  房间人数为 5
2019-04-09-02-02-30  房间人数为 6
2019-04-09-02-02-45  房间人数为 6
2019-04-09-02-03-00  房间人数为 6
2019-04-09-02-03-15  房间人数为 6
2019-04-09-02-03-30  房间人数为 6
2019-04-09-02-03-45  房间人数为 6
2019-04-09-02-04-00  房间人数为 6
2019-04-09-02-04-15  房间人数为 6
2019-04-09-02-04-30  房间人数为 7
2019-04-09-02-04-45  房间人数为 7
2019-04-09-02-05-00  房间人数为 7
2019-04-09-02-05-15  房间人数为 7
2019-04-09-02-05-23  我shi养猫人 点歌 水星记
2019-04-09-02-05-23  娃
2019-04-09-02-05-23  {"type":0,"barrage":"点歌水星记","nick":"我shi养猫人","sid":"411289911","giftNum":0,"source":1,"optId":10}

2019-04-09-02-05-23  client接收到：{"state":false,"result":"004","data":{"type":0,"barrage":"点歌水星记","addTime":"2019-04-09 02:05:23","control":0,"nick":"我shi养猫人","balance":97100,"optId":10,"playOptId":0,"result":-1},"msg":"不存在相关指令"}

2019-04-09-02-05-30  房间人数为 8
2019-04-09-02-05-45  房间人数为 8
2019-04-09-02-06-00  房间人数为 8
2019-04-09-02-06-15  房间人数为 8
2019-04-09-02-06-30  房间人数为 7
2019-04-09-02-06-45  房间人数为 7
2019-04-09-02-06-53  我shi养猫人 点歌 出山
2019-04-09-02-06-53  娃
2019-04-09-02-06-53  {"type":0,"barrage":"点歌出山","nick":"我shi养猫人","sid":"411289911","giftNum":0,"source":1,"optId":10}

2019-04-09-02-06-53  client接收到：{"state":false,"result":"004","data":{"type":0,"barrage":"点歌出山","addTime":"2019-04-09 02:06:53","control":0,"nick":"我shi养猫人","balance":97100,"optId":10,"playOptId":0,"result":-1},"msg":"不存在相关指令"}

2019-04-09-02-07-00  房间人数为 7
2019-04-09-02-07-15  房间人数为 7
2019-04-09-02-07-30  房间人数为 7
2019-04-09-02-07-45  房间人数为 7
2019-04-09-02-08-00  房间人数为 7
2019-04-09-02-08-03  娃娃星球 投食
2019-04-09-02-08-03  娃
2019-04-09-02-08-03  {"type":0,"barrage":"投食","nick":"娃娃星球","sid":"411273260","giftNum":0,"source":1,"optId":10}

2019-04-09-02-08-03  client接收到：{"state":true,"result":"200","data":{"type":0,"barrage":"投食","addTime":"2019-04-09 02:08:03","control":1,"nick":"娃娃星球","balance":37700,"optId":10,"playOptId":0,"result":-1},"msg":"成功"}

2019-04-09-02-08-03  
2019-04-09-02-08-04  喵哩喵哩点砍木 #主播接收到指令,正在执行
2019-04-09-02-08-15  房间人数为 7
2019-04-09-02-08-30  房间人数为 7
2019-04-09-02-08-45  房间人数为 7
2019-04-09-02-09-00  房间人数为 7
2019-04-09-02-09-15  房间人数为 7
2019-04-09-02-09-29  娃娃星球 1111
2019-04-09-02-09-29  娃
2019-04-09-02-09-29  {"type":0,"barrage":"1111","nick":"娃娃星球","sid":"411273260","giftNum":0,"source":1,"optId":10}

2019-04-09-02-09-29  client接收到：{"state":false,"result":"004","data":{"type":0,"barrage":"1111","addTime":"2019-04-09 02:09:29","control":0,"nick":"娃娃星球","balance":37700,"optId":10,"playOptId":0,"result":-1},"msg":"不存在相关指令"}

2019-04-09-02-09-30  房间人数为 7
2019-04-09-02-09-45  房间人数为 7
2019-04-09-02-10-00  房间人数为 7
2019-04-09-02-10-15  房间人数为 7
2019-04-09-02-10-30  房间人数为 7
2019-04-09-02-10-45  房间人数为 7
2019-04-09-02-11-00  房间人数为 7
2019-04-09-02-11-15  房间人数为 7
2019-04-09-02-11-30  房间人数为 7
2019-04-09-02-11-45  房间人数为 7
2019-04-09-02-12-00  房间人数为 7
2019-04-09-02-12-15  房间人数为 7
2019-04-09-02-12-30  房间人数为 7
2019-04-09-02-12-45  房间人数为 7
2019-04-09-02-13-00  房间人数为 7
2019-04-09-02-13-03  娃娃星球 6666
2019-04-09-02-13-03  娃
2019-04-09-02-13-03  {"type":0,"barrage":"6666","nick":"娃娃星球","sid":"411273260","giftNum":0,"source":1,"optId":10}

2019-04-09-02-13-03  client接收到：{"state":false,"result":"004","data":{"type":0,"barrage":"6666","addTime":"2019-04-09 02:13:03","control":0,"nick":"娃娃星球","balance":37700,"optId":10,"playOptId":0,"result":-1},"msg":"不存在相关指令"}

2019-04-09-02-13-15  房间人数为 7
2019-04-09-02-13-30  房间人数为 7
2019-04-09-02-13-45  房间人数为 7
2019-04-09-02-14-00  房间人数为 7
2019-04-09-02-14-15  房间人数为 7
2019-04-09-02-14-30  房间人数为 6
2019-04-09-02-14-30  10799688025_bili 点歌 光年之外
2019-04-09-02-14-30  娃
2019-04-09-02-14-30  {"type":0,"barrage":"点歌光年之外","nick":"10799688025_bili","sid":"399195091","giftNum":0,"source":1,"optId":10}

2019-04-09-02-14-30  client接收到：{"state":false,"result":"004","data":{"type":0,"barrage":"点歌光年之外","addTime":"2019-04-09 02:14:30","control":0,"nick":"10799688025_bili","balance":70100,"optId":10,"playOptId":0,"result":-1},"msg":"不存在相关指令"}

2019-04-09-02-14-45  房间人数为 6
2019-04-09-02-15-00  房间人数为 6
2019-04-09-02-15-15  房间人数为 6
2019-04-09-02-15-30  房间人数为 6
2019-04-09-02-15-45  房间人数为 6
2019-04-09-02-16-00  房间人数为 6
2019-04-09-02-16-01  10799688025_bili 1111
2019-04-09-02-16-01  娃
2019-04-09-02-16-01  {"type":0,"barrage":"1111","nick":"10799688025_bili","sid":"399195091","giftNum":0,"source":1,"optId":10}

2019-04-09-02-16-01  client接收到：{"state":false,"result":"004","data":{"type":0,"barrage":"1111","addTime":"2019-04-09 02:16:01","control":0,"nick":"10799688025_bili","balance":70100,"optId":10,"playOptId":0,"result":-1},"msg":"不存在相关指令"}

2019-04-09-02-16-15  房间人数为 6
2019-04-09-02-16-30  房间人数为 6
2019-04-09-02-16-45  房间人数为 6
2019-04-09-02-17-00  房间人数为 6
2019-04-09-02-17-15  房间人数为 6
2019-04-09-02-17-30  房间人数为 7
2019-04-09-02-17-45  房间人数为 7
2019-04-09-02-18-00  房间人数为 7
2019-04-09-02-18-15  房间人数为 7
2019-04-09-02-18-30  房间人数为 7
2019-04-09-02-18-45  房间人数为 7
2019-04-09-02-19-00  房间人数为 7
2019-04-09-02-19-15  房间人数为 7
2019-04-09-02-19-30  房间人数为 7
2019-04-09-02-19-45  房间人数为 7
2019-04-09-02-20-00  房间人数为 7
2019-04-09-02-20-15  房间人数为 7
2019-04-09-02-20-30  房间人数为 6
2019-04-09-02-20-45  房间人数为 6
2019-04-09-02-21-00  房间人数为 6
2019-04-09-02-21-15  房间人数为 6
2019-04-09-02-21-23  我shi养猫人 6
2019-04-09-02-21-23  娃
2019-04-09-02-21-23  {"type":0,"barrage":"6","nick":"我shi养猫人","sid":"411289911","giftNum":0,"source":1,"optId":10}

2019-04-09-02-21-23  client接收到：{"state":false,"result":"004","data":{"type":0,"barrage":"6","addTime":"2019-04-09 02:21:23","control":0,"nick":"我shi养猫人","balance":97000,"optId":10,"playOptId":0,"result":-1},"msg":"不存在相关指令"}

2019-04-09-02-21-30  房间人数为 6
2019-04-09-02-21-45  房间人数为 6
2019-04-09-02-22-00  房间人数为 6
2019-04-09-02-22-15  房间人数为 6
2019-04-09-02-22-30  房间人数为 5
2019-04-09-02-22-45  房间人数为 5
2019-04-09-02-23-00  房间人数为 5
2019-04-09-02-23-15  房间人数为 5
2019-04-09-02-23-30  房间人数为 6
2019-04-09-02-23-45  房间人数为 6
2019-04-09-02-24-00  房间人数为 6
2019-04-09-02-24-15  房间人数为 6
2019-04-09-02-24-30  房间人数为 5
2019-04-09-02-24-45  房间人数为 5
2019-04-09-02-24-59  10799688025_bili 666
2019-04-09-02-24-59  娃
2019-04-09-02-24-59  {"type":0,"barrage":"666","nick":"10799688025_bili","sid":"399195091","giftNum":0,"source":1,"optId":10}

2019-04-09-02-24-59  client接收到：{"state":false,"result":"004","data":{"type":0,"barrage":"666","addTime":"2019-04-09 02:24:59","control":0,"nick":"10799688025_bili","balance":70000,"optId":10,"playOptId":0,"result":-1},"msg":"不存在相关指令"}

2019-04-09-02-25-00  房间人数为 5
2019-04-09-02-25-15  房间人数为 5
2019-04-09-02-25-30  娃娃星球 11
2019-04-09-02-25-30  娃
2019-04-09-02-25-30  {"type":0,"barrage":"11","nick":"娃娃星球","sid":"411273260","giftNum":0,"source":1,"optId":10}

2019-04-09-02-25-30  client接收到：{"state":false,"result":"004","data":{"type":0,"barrage":"11","addTime":"2019-04-09 02:25:30","control":0,"nick":"娃娃星球","balance":37700,"optId":10,"playOptId":0,"result":-1},"msg":"不存在相关指令"}

2019-04-09-02-25-30  房间人数为 5
2019-04-09-02-25-45  房间人数为 5
2019-04-09-02-26-00  房间人数为 5
2019-04-09-02-26-15  房间人数为 5
2019-04-09-02-26-30  房间人数为 5
2019-04-09-02-26-45  房间人数为 5
2019-04-09-02-27-00  房间人数为 5
2019-04-09-02-27-15  房间人数为 5
2019-04-09-02-27-27  10799688025_bili 666
2019-04-09-02-27-27  娃
2019-04-09-02-27-27  {"type":0,"barrage":"666","nick":"10799688025_bili","sid":"399195091","giftNum":0,"source":1,"optId":10}

2019-04-09-02-27-27  client接收到：{"state":false,"result":"004","data":{"type":0,"barrage":"666","addTime":"2019-04-09 02:27:27","control":0,"nick":"10799688025_bili","balance":70000,"optId":10,"playOptId":0,"result":-1},"msg":"不存在相关指令"}

2019-04-09-02-27-30  房间人数为 5
2019-04-09-02-27-45  房间人数为 5
2019-04-09-02-28-00  房间人数为 5
2019-04-09-02-28-15  房间人数为 5
2019-04-09-02-28-30  房间人数为 6
2019-04-09-02-28-45  房间人数为 6
2019-04-09-02-29-00  房间人数为 6
2019-04-09-02-29-15  房间人数为 6
2019-04-09-02-29-15  10799688025_bili 好萌好可爱
2019-04-09-02-29-15  娃
2019-04-09-02-29-15  {"type":0,"barrage":"好萌好可爱","nick":"10799688025_bili","sid":"399195091","giftNum":0,"source":1,"optId":10}

2019-04-09-02-29-15  client接收到：{"state":false,"result":"004","data":{"type":0,"barrage":"好萌好可爱","addTime":"2019-04-09 02:29:15","control":0,"nick":"10799688025_bili","balance":70000,"optId":10,"playOptId":0,"result":-1},"msg":"不存在相关指令"}

2019-04-09-02-29-30  房间人数为 7
2019-04-09-02-29-45  房间人数为 7
2019-04-09-02-29-59  娃娃星球 1
2019-04-09-02-29-59  娃
2019-04-09-02-29-59  {"type":0,"barrage":"1","nick":"娃娃星球","sid":"411273260","giftNum":0,"source":1,"optId":10}

2019-04-09-02-29-59  client接收到：{"state":false,"result":"004","data":{"type":0,"barrage":"1","addTime":"2019-04-09 02:29:59","control":0,"nick":"娃娃星球","balance":37700,"optId":10,"playOptId":0,"result":-1},"msg":"不存在相关指令"}

2019-04-09-02-30-00  房间人数为 7
2019-04-09-02-30-15  房间人数为 7
2019-04-09-02-30-30  房间人数为 7
2019-04-09-02-30-45  房间人数为 7
2019-04-09-02-31-00  房间人数为 7
2019-04-09-02-31-15  房间人数为 7
2019-04-09-02-31-24  我shi养猫人 6666
2019-04-09-02-31-24  娃
2019-04-09-02-31-24  {"type":0,"barrage":"6666","nick":"我shi养猫人","sid":"411289911","giftNum":0,"source":1,"optId":10}

2019-04-09-02-31-24  client接收到：{"state":false,"result":"004","data":{"type":0,"barrage":"6666","addTime":"2019-04-09 02:31:24","control":0,"nick":"我shi养猫人","balance":97000,"optId":10,"playOptId":0,"result":-1},"msg":"不存在相关指令"}

2019-04-09-02-31-30  房间人数为 7
2019-04-09-02-31-45  房间人数为 7
2019-04-09-02-32-00  房间人数为 7
2019-04-09-02-32-15  房间人数为 7
2019-04-09-02-32-30  房间人数为 6
2019-04-09-02-32-45  房间人数为 6
2019-04-09-02-33-00  10799688025_bili 6666
2019-04-09-02-33-00  娃
2019-04-09-02-33-00  {"type":0,"barrage":"6666","nick":"10799688025_bili","sid":"399195091","giftNum":0,"source":1,"optId":10}

2019-04-09-02-33-00  client接收到：{"state":false,"result":"004","data":{"type":0,"barrage":"6666","addTime":"2019-04-09 02:33:00","control":0,"nick":"10799688025_bili","balance":70000,"optId":10,"playOptId":0,"result":-1},"msg":"不存在相关指令"}

2019-04-09-02-33-00  房间人数为 6
2019-04-09-02-33-15  房间人数为 6
2019-04-09-02-33-30  房间人数为 6
2019-04-09-02-33-45  房间人数为 6
2019-04-09-02-34-00  房间人数为 6
2019-04-09-02-34-15  房间人数为 6
2019-04-09-02-34-30  房间人数为 6
2019-04-09-02-34-45  房间人数为 6
2019-04-09-02-35-00  房间人数为 6
2019-04-09-02-35-15  房间人数为 6
2019-04-09-02-35-30  房间人数为 7
2019-04-09-02-35-44  娃娃星球 抓x2y6
2019-04-09-02-35-44  x2y6
2019-04-09-02-35-44  {"type":2,"barrage":"申请上机","nick":"娃娃星球","sid":"411273260","giftNum":0,"source":1,"optId":30,"playOptId":0}

2019-04-09-02-35-44  client接收到：{"state":true,"result":"200","data":{"type":2,"barrage":"申请上机","addTime":"2019-04-09 02:35:44","control":1,"nick":"娃娃星球","balance":37500,"optId":30,"playOptId":4099584,"result":-1},"msg":"成功"}

2019-04-09-02-35-44  Wawaji上机申请
2019-04-09-02-35-44  
2019-04-09-02-35-45  房间人数为 7
2019-04-09-02-35-45  {"type":3,"barrage":"x2y6","nick":"娃娃星球","sid":"411273260","giftNum":0,"source":1,"optId":31,"playOptId":4099584}

2019-04-09-02-35-45  client接收到：{"state":true,"result":"200","data":{"type":3,"barrage":"x2y6","addTime":"2019-04-09 02:35:45","control":1,"nick":"娃娃星球","balance":37500,"optId":31,"playOptId":4099584,"result":-1},"msg":"成功"}

2019-04-09-02-35-45  Wawaji运行完成
2019-04-09-02-35-45  {"type":4,"barrage":"x2y6","nick":"娃娃星球","sid":"411273260","giftNum":0,"source":1,"optId":32,"playOptId":4099584}

2019-04-09-02-35-45  client接收到：{"state":true,"result":"200","data":{"type":4,"barrage":"x2y6","addTime":"2019-04-09 02:35:45","control":1,"nick":"娃娃星球","balance":37500,"optId":32,"playOptId":4099584,"result":-1},"msg":"成功"}

2019-04-09-02-35-45  喵哩喵哩点砍木 #@娃娃星球正在抓取x2y6
2019-04-09-02-35-46  client接收到：{"state":true,"result":"200","data":{"type":4,"barrage":"x2y6","addTime":"2019-04-09 02:35:46","control":1,"nick":"娃娃星球","balance":37500,"optId":32,"playOptId":4099584,"result":-1},"msg":"成功"}

2019-04-09-02-35-47  client接收到：{"state":true,"result":"200","data":{"type":4,"barrage":"x2y6","addTime":"2019-04-09 02:35:47","control":1,"nick":"娃娃星球","balance":37500,"optId":32,"playOptId":4099584,"result":-1},"msg":"成功"}

2019-04-09-02-35-48  client接收到：{"state":true,"result":"200","data":{"type":4,"barrage":"x2y6","addTime":"2019-04-09 02:35:48","control":1,"nick":"娃娃星球","balance":37500,"optId":32,"playOptId":4099584,"result":-1},"msg":"成功"}

2019-04-09-02-35-49  client接收到：{"state":true,"result":"200","data":{"type":4,"barrage":"x2y6","addTime":"2019-04-09 02:35:49","control":1,"nick":"娃娃星球","balance":37500,"optId":32,"playOptId":4099584,"result":-1},"msg":"成功"}

2019-04-09-02-35-50  client接收到：{"state":true,"result":"200","data":{"type":4,"barrage":"x2y6","addTime":"2019-04-09 02:35:50","control":1,"nick":"娃娃星球","balance":37500,"optId":32,"playOptId":4099584,"result":-1},"msg":"成功"}

2019-04-09-02-35-51  client接收到：{"state":true,"result":"200","data":{"type":4,"barrage":"x2y6","addTime":"2019-04-09 02:35:51","control":1,"nick":"娃娃星球","balance":37500,"optId":32,"playOptId":4099584,"result":-1},"msg":"成功"}

2019-04-09-02-35-52  client接收到：{"state":true,"result":"200","data":{"type":4,"barrage":"x2y6","addTime":"2019-04-09 02:35:52","control":1,"nick":"娃娃星球","balance":37500,"optId":32,"playOptId":4099584,"result":-1},"msg":"成功"}

2019-04-09-02-35-53  client接收到：{"state":true,"result":"200","data":{"type":4,"barrage":"x2y6","addTime":"2019-04-09 02:35:53","control":1,"nick":"娃娃星球","balance":37500,"optId":32,"playOptId":4099584,"result":-1},"msg":"成功"}

2019-04-09-02-35-54  client接收到：{"state":true,"result":"200","data":{"type":4,"barrage":"x2y6","addTime":"2019-04-09 02:35:54","control":1,"nick":"娃娃星球","balance":37500,"optId":32,"playOptId":4099584,"result":-1},"msg":"成功"}

2019-04-09-02-35-55  client接收到：{"state":true,"result":"200","data":{"type":4,"barrage":"x2y6","addTime":"2019-04-09 02:35:55","control":1,"nick":"娃娃星球","balance":37500,"optId":32,"playOptId":4099584,"result":-1},"msg":"成功"}

2019-04-09-02-35-56  client接收到：{"state":true,"result":"200","data":{"type":4,"barrage":"x2y6","addTime":"2019-04-09 02:35:56","control":1,"nick":"娃娃星球","balance":37500,"optId":32,"playOptId":4099584,"result":-1},"msg":"成功"}

2019-04-09-02-35-57  client接收到：{"state":true,"result":"200","data":{"type":4,"barrage":"x2y6","addTime":"2019-04-09 02:35:57","control":1,"nick":"娃娃星球","balance":37500,"optId":32,"playOptId":4099584,"result":-1},"msg":"成功"}

2019-04-09-02-35-58  client接收到：{"state":true,"result":"200","data":{"type":4,"barrage":"x2y6","addTime":"2019-04-09 02:35:58","control":1,"nick":"娃娃星球","balance":37500,"optId":32,"playOptId":4099584,"result":-1},"msg":"成功"}

2019-04-09-02-35-59  client接收到：{"state":true,"result":"200","data":{"type":4,"barrage":"x2y6","addTime":"2019-04-09 02:35:59","control":1,"nick":"娃娃星球","balance":37500,"optId":32,"playOptId":4099584,"result":0},"msg":"成功"}

2019-04-09-02-35-59  Wawaji反馈完成
2019-04-09-02-36-00  房间人数为 7
2019-04-09-02-36-00  
2019-04-09-02-36-01  Wawaji运行完成
2019-04-09-02-36-01  喵哩喵哩点砍木 #@娃娃星球未抓到娃娃，继续努力哟
2019-04-09-02-36-15  房间人数为 7
2019-04-09-02-36-30  房间人数为 8
2019-04-09-02-36-45  房间人数为 8
2019-04-09-02-37-00  房间人数为 8
2019-04-09-02-37-15  房间人数为 8
2019-04-09-02-37-30  房间人数为 7
2019-04-09-02-37-45  房间人数为 7
2019-04-09-02-38-00  房间人数为 7
2019-04-09-02-38-15  房间人数为 7
2019-04-09-02-38-30  房间人数为 8
2019-04-09-02-38-45  房间人数为 8
2019-04-09-02-39-00  房间人数为 8
2019-04-09-02-39-15  房间人数为 8
2019-04-09-02-39-30  房间人数为 8
2019-04-09-02-39-45  房间人数为 8
2019-04-09-02-40-00  房间人数为 8
2019-04-09-02-40-15  房间人数为 8
2019-04-09-02-40-30  房间人数为 7
2019-04-09-02-40-31  我shi养猫人 1
2019-04-09-02-40-31  娃
2019-04-09-02-40-31  {"type":0,"barrage":"1","nick":"我shi养猫人","sid":"411289911","giftNum":0,"source":1,"optId":10}

2019-04-09-02-40-31  client接收到：{"state":false,"result":"004","data":{"type":0,"barrage":"1","addTime":"2019-04-09 02:40:31","control":0,"nick":"我shi养猫人","balance":97000,"optId":10,"playOptId":0,"result":-1},"msg":"不存在相关指令"}

2019-04-09-02-40-45  房间人数为 7
2019-04-09-02-41-00  房间人数为 7
2019-04-09-02-41-15  房间人数为 7
2019-04-09-02-41-30  房间人数为 7
2019-04-09-02-41-43  10799688025_bili 66
2019-04-09-02-41-43  娃
2019-04-09-02-41-43  {"type":0,"barrage":"66","nick":"10799688025_bili","sid":"399195091","giftNum":0,"source":1,"optId":10}

2019-04-09-02-41-43  client接收到：{"state":false,"result":"004","data":{"type":0,"barrage":"66","addTime":"2019-04-09 02:41:43","control":0,"nick":"10799688025_bili","balance":70000,"optId":10,"playOptId":0,"result":-1},"msg":"不存在相关指令"}

2019-04-09-02-41-45  房间人数为 7
2019-04-09-02-42-00  房间人数为 7
2019-04-09-02-42-15  房间人数为 7
2019-04-09-02-42-30  房间人数为 6
2019-04-09-02-42-45  房间人数为 6
2019-04-09-02-43-00  房间人数为 6
2019-04-09-02-43-15  房间人数为 6
2019-04-09-02-43-30  房间人数为 7
2019-04-09-02-43-45  房间人数为 7
2019-04-09-02-44-00  房间人数为 7
2019-04-09-02-44-15  房间人数为 7
2019-04-09-02-44-30  房间人数为 7
2019-04-09-02-44-45  房间人数为 7
2019-04-09-02-45-00  房间人数为 7
2019-04-09-02-45-15  房间人数为 7
2019-04-09-02-45-30  房间人数为 7
2019-04-09-02-45-45  房间人数为 7
2019-04-09-02-46-00  房间人数为 7
2019-04-09-02-46-15  房间人数为 7
2019-04-09-02-46-20  娃娃星球 抓x2y4
2019-04-09-02-46-21  x2y4
2019-04-09-02-46-21  {"type":2,"barrage":"申请上机","nick":"娃娃星球","sid":"411273260","giftNum":0,"source":1,"optId":30,"playOptId":0}

2019-04-09-02-46-21  client接收到：{"state":true,"result":"200","data":{"type":2,"barrage":"申请上机","addTime":"2019-04-09 02:46:21","control":1,"nick":"娃娃星球","balance":37400,"optId":30,"playOptId":4099595,"result":-1},"msg":"成功"}

2019-04-09-02-46-21  Wawaji上机申请
2019-04-09-02-46-21  
2019-04-09-02-46-21  {"type":3,"barrage":"x2y4","nick":"娃娃星球","sid":"411273260","giftNum":0,"source":1,"optId":31,"playOptId":4099595}

2019-04-09-02-46-21  client接收到：{"state":true,"result":"200","data":{"type":3,"barrage":"x2y4","addTime":"2019-04-09 02:46:21","control":1,"nick":"娃娃星球","balance":37400,"optId":31,"playOptId":4099595,"result":-1},"msg":"成功"}

2019-04-09-02-46-21  Wawaji运行完成
2019-04-09-02-46-22  {"type":4,"barrage":"x2y4","nick":"娃娃星球","sid":"411273260","giftNum":0,"source":1,"optId":32,"playOptId":4099595}

2019-04-09-02-46-22  client接收到：{"state":true,"result":"200","data":{"type":4,"barrage":"x2y4","addTime":"2019-04-09 02:46:22","control":1,"nick":"娃娃星球","balance":37400,"optId":32,"playOptId":4099595,"result":-1},"msg":"成功"}

2019-04-09-02-46-22  喵哩喵哩点砍木 #@娃娃星球正在抓取x2y4
2019-04-09-02-46-23  client接收到：{"state":true,"result":"200","data":{"type":4,"barrage":"x2y4","addTime":"2019-04-09 02:46:23","control":1,"nick":"娃娃星球","balance":37400,"optId":32,"playOptId":4099595,"result":-1},"msg":"成功"}

2019-04-09-02-46-24  client接收到：{"state":true,"result":"200","data":{"type":4,"barrage":"x2y4","addTime":"2019-04-09 02:46:24","control":1,"nick":"娃娃星球","balance":37400,"optId":32,"playOptId":4099595,"result":-1},"msg":"成功"}

2019-04-09-02-46-25  client接收到：{"state":true,"result":"200","data":{"type":4,"barrage":"x2y4","addTime":"2019-04-09 02:46:25","control":1,"nick":"娃娃星球","balance":37400,"optId":32,"playOptId":4099595,"result":-1},"msg":"成功"}

2019-04-09-02-46-26  client接收到：{"state":true,"result":"200","data":{"type":4,"barrage":"x2y4","addTime":"2019-04-09 02:46:26","control":1,"nick":"娃娃星球","balance":37400,"optId":32,"playOptId":4099595,"result":-1},"msg":"成功"}

2019-04-09-02-46-27  client接收到：{"state":true,"result":"200","data":{"type":4,"barrage":"x2y4","addTime":"2019-04-09 02:46:27","control":1,"nick":"娃娃星球","balance":37400,"optId":32,"playOptId":4099595,"result":-1},"msg":"成功"}

2019-04-09-02-46-28  client接收到：{"state":true,"result":"200","data":{"type":4,"barrage":"x2y4","addTime":"2019-04-09 02:46:28","control":1,"nick":"娃娃星球","balance":37400,"optId":32,"playOptId":4099595,"result":-1},"msg":"成功"}

