2019-04-16-00-00-00  次日数据更新

2019-04-16-01-22-40  Wawaji上机申请
2019-04-16-01-22-40  
2019-04-16-01-22-41  {"type":3,"barrage":"x6y3","nick":"罗岂","sid":"9970541","giftNum":0,"source":1,"optId":31,"playOptId":4130195}

2019-04-16-01-22-41  client接收到：{"state":true,"result":"200","data":{"type":3,"barrage":"x6y3","addTime":"2019-04-16 01:22:41","control":1,"nick":"罗岂","balance":22800,"optId":31,"playOptId":4130195,"result":-1},"msg":"成功"}

2019-04-16-01-22-41  Wawaji运行完成
2019-04-16-01-22-41  {"type":4,"barrage":"x6y3","nick":"罗岂","sid":"9970541","giftNum":0,"source":1,"optId":32,"playOptId":4130195}

2019-04-16-01-22-41  client接收到：{"state":true,"result":"200","data":{"type":4,"barrage":"x6y3","addTime":"2019-04-16 01:22:41","control":1,"nick":"罗岂","balance":22800,"optId":32,"playOptId":4130195,"result":-1},"msg":"成功"}

2019-04-16-01-22-41  喵哩喵哩点砍木 #@罗岂正在抓取x6y3
2019-04-16-01-22-42  client接收到：{"state":true,"result":"200","data":{"type":4,"barrage":"x6y3","addTime":"2019-04-16 01:22:42","control":1,"nick":"罗岂","balance":22800,"optId":32,"playOptId":4130195,"result":-1},"msg":"成功"}

2019-04-16-01-22-43  房间人数为 16
2019-04-16-01-22-43  client接收到：{"state":true,"result":"200","data":{"type":4,"barrage":"x6y3","addTime":"2019-04-16 01:22:43","control":1,"nick":"罗岂","balance":22800,"optId":32,"playOptId":4130195,"result":-1},"msg":"成功"}

2019-04-16-01-22-44  client接收到：{"state":true,"result":"200","data":{"type":4,"barrage":"x6y3","addTime":"2019-04-16 01:22:44","control":1,"nick":"罗岂","balance":22800,"optId":32,"playOptId":4130195,"result":-1},"msg":"成功"}

2019-04-16-01-22-45  client接收到：{"state":true,"result":"200","data":{"type":4,"barrage":"x6y3","addTime":"2019-04-16 01:22:45","control":1,"nick":"罗岂","balance":22800,"optId":32,"playOptId":4130195,"result":-1},"msg":"成功"}

2019-04-16-01-22-46  client接收到：{"state":true,"result":"200","data":{"type":4,"barrage":"x6y3","addTime":"2019-04-16 01:22:46","control":1,"nick":"罗岂","balance":22800,"optId":32,"playOptId":4130195,"result":-1},"msg":"成功"}

2019-04-16-01-22-47  client接收到：{"state":true,"result":"200","data":{"type":4,"barrage":"x6y3","addTime":"2019-04-16 01:22:47","control":1,"nick":"罗岂","balance":22800,"optId":32,"playOptId":4130195,"result":-1},"msg":"成功"}

2019-04-16-01-22-48  client接收到：{"state":true,"result":"200","data":{"type":4,"barrage":"x6y3","addTime":"2019-04-16 01:22:48","control":1,"nick":"罗岂","balance":22800,"optId":32,"playOptId":4130195,"result":-1},"msg":"成功"}

2019-04-16-01-22-49  client接收到：{"state":true,"result":"200","data":{"type":4,"barrage":"x6y3","addTime":"2019-04-16 01:22:49","control":1,"nick":"罗岂","balance":22800,"optId":32,"playOptId":4130195,"result":-1},"msg":"成功"}

2019-04-16-01-22-50  client接收到：{"state":true,"result":"200","data":{"type":4,"barrage":"x6y3","addTime":"2019-04-16 01:22:50","control":1,"nick":"罗岂","balance":22800,"optId":32,"playOptId":4130195,"result":-1},"msg":"成功"}

2019-04-16-01-22-51  client接收到：{"state":true,"result":"200","data":{"type":4,"barrage":"x6y3","addTime":"2019-04-16 01:22:51","control":1,"nick":"罗岂","balance":22800,"optId":32,"playOptId":4130195,"result":-1},"msg":"成功"}

2019-04-16-01-22-52  client接收到：{"state":true,"result":"200","data":{"type":4,"barrage":"x6y3","addTime":"2019-04-16 01:22:52","control":1,"nick":"罗岂","balance":22800,"optId":32,"playOptId":4130195,"result":-1},"msg":"成功"}

2019-04-16-01-22-53  client接收到：{"state":true,"result":"200","data":{"type":4,"barrage":"x6y3","addTime":"2019-04-16 01:22:53","control":1,"nick":"罗岂","balance":22800,"optId":32,"playOptId":4130195,"result":-1},"msg":"成功"}

2019-04-16-01-22-54  client接收到：{"state":true,"result":"200","data":{"type":4,"barrage":"x6y3","addTime":"2019-04-16 01:22:54","control":1,"nick":"罗岂","balance":22800,"optId":32,"playOptId":4130195,"result":-1},"msg":"成功"}

2019-04-16-01-22-55  client接收到：{"state":true,"result":"200","data":{"type":4,"barrage":"x6y3","addTime":"2019-04-16 01:22:55","control":1,"nick":"罗岂","balance":22800,"optId":32,"playOptId":4130195,"result":-1},"msg":"成功"}

2019-04-16-01-22-56  client接收到：{"state":true,"result":"200","data":{"type":4,"barrage":"x6y3","addTime":"2019-04-16 01:22:56","control":1,"nick":"罗岂","balance":22800,"optId":32,"playOptId":4130195,"result":0},"msg":"成功"}

2019-04-16-01-22-56  Wawaji反馈完成
2019-04-16-01-22-57  
2019-04-16-01-22-58  房间人数为 16
2019-04-16-01-22-58  Wawaji运行完成
2019-04-16-01-22-58  喵哩喵哩点砍木 #@罗岂未抓到娃娃，继续努力哟
2019-04-16-01-23-05  罗岂 点歌Boomerang
2019-04-16-01-23-05  娃
2019-04-16-01-23-05  {"type":0,"barrage":"点歌Boomerang","nick":"罗岂","sid":"9970541","giftNum":0,"source":1,"optId":10}

2019-04-16-01-23-06  client接收到：{"state":false,"result":"004","data":{"type":0,"barrage":"点歌Boomerang","addTime":"2019-04-16 01:23:06","control":0,"nick":"罗岂","balance":22800,"optId":10,"playOptId":0,"result":-1},"msg":"不存在相关指令"}

2019-04-16-01-23-13  房间人数为 16
2019-04-16-01-23-28  房间人数为 17
2019-04-16-01-23-33  罗岂 抓x6y4
2019-04-16-01-23-33  x6y4
2019-04-16-01-23-33  {"type":2,"barrage":"申请上机","nick":"罗岂","sid":"9970541","giftNum":0,"source":1,"optId":30,"playOptId":0}

2019-04-16-01-23-34  client接收到：{"state":true,"result":"200","data":{"type":2,"barrage":"申请上机","addTime":"2019-04-16 01:23:34","control":1,"nick":"罗岂","balance":22700,"optId":30,"playOptId":4130201,"result":-1},"msg":"成功"}

2019-04-16-01-23-34  Wawaji上机申请
2019-04-16-01-23-34  
2019-04-16-01-23-34  {"type":3,"barrage":"x6y4","nick":"罗岂","sid":"9970541","giftNum":0,"source":1,"optId":31,"playOptId":4130201}

2019-04-16-01-23-34  client接收到：{"state":true,"result":"200","data":{"type":3,"barrage":"x6y4","addTime":"2019-04-16 01:23:34","control":1,"nick":"罗岂","balance":22700,"optId":31,"playOptId":4130201,"result":-1},"msg":"成功"}

2019-04-16-01-23-34  Wawaji运行完成
2019-04-16-01-23-34  {"type":4,"barrage":"x6y4","nick":"罗岂","sid":"9970541","giftNum":0,"source":1,"optId":32,"playOptId":4130201}

2019-04-16-01-23-34  client接收到：{"state":true,"result":"200","data":{"type":4,"barrage":"x6y4","addTime":"2019-04-16 01:23:34","control":1,"nick":"罗岂","balance":22700,"optId":32,"playOptId":4130201,"result":-1},"msg":"成功"}

2019-04-16-01-23-35  喵哩喵哩点砍木 #@罗岂正在抓取x6y4
2019-04-16-01-23-35  client接收到：{"state":true,"result":"200","data":{"type":4,"barrage":"x6y4","addTime":"2019-04-16 01:23:35","control":1,"nick":"罗岂","balance":22700,"optId":32,"playOptId":4130201,"result":-1},"msg":"成功"}

2019-04-16-01-23-37  client接收到：{"state":true,"result":"200","data":{"type":4,"barrage":"x6y4","addTime":"2019-04-16 01:23:37","control":1,"nick":"罗岂","balance":22700,"optId":32,"playOptId":4130201,"result":-1},"msg":"成功"}

2019-04-16-01-23-38  client接收到：{"state":true,"result":"200","data":{"type":4,"barrage":"x6y4","addTime":"2019-04-16 01:23:38","control":1,"nick":"罗岂","balance":22700,"optId":32,"playOptId":4130201,"result":-1},"msg":"成功"}

2019-04-16-01-23-38  点解会感 点歌 SOS
2019-04-16-01-23-38  娃
2019-04-16-01-23-38  {"type":0,"barrage":"点歌SOS","nick":"点解会感","sid":"261122494","giftNum":0,"source":1,"optId":10}

2019-04-16-01-23-38  client接收到：{"state":false,"result":"004","data":{"type":0,"barrage":"点歌SOS","addTime":"2019-04-16 01:23:38","control":0,"nick":"点解会感","balance":0,"optId":10,"playOptId":0,"result":-1},"msg":"不存在相关指令"}

2019-04-16-01-23-39  client接收到：{"state":true,"result":"200","data":{"type":4,"barrage":"x6y4","addTime":"2019-04-16 01:23:39","control":1,"nick":"罗岂","balance":22700,"optId":32,"playOptId":4130201,"result":-1},"msg":"成功"}

2019-04-16-01-23-40  client接收到：{"state":true,"result":"200","data":{"type":4,"barrage":"x6y4","addTime":"2019-04-16 01:23:40","control":1,"nick":"罗岂","balance":22700,"optId":32,"playOptId":4130201,"result":-1},"msg":"成功"}

2019-04-16-01-23-41  client接收到：{"state":true,"result":"200","data":{"type":4,"barrage":"x6y4","addTime":"2019-04-16 01:23:41","control":1,"nick":"罗岂","balance":22700,"optId":32,"playOptId":4130201,"result":-1},"msg":"成功"}

2019-04-16-01-23-42  client接收到：{"state":true,"result":"200","data":{"type":4,"barrage":"x6y4","addTime":"2019-04-16 01:23:42","control":1,"nick":"罗岂","balance":22700,"optId":32,"playOptId":4130201,"result":-1},"msg":"成功"}

2019-04-16-01-23-43  client接收到：{"state":true,"result":"200","data":{"type":4,"barrage":"x6y4","addTime":"2019-04-16 01:23:43","control":1,"nick":"罗岂","balance":22700,"optId":32,"playOptId":4130201,"result":-1},"msg":"成功"}

2019-04-16-01-23-43  房间人数为 17
2019-04-16-01-23-44  client接收到：{"state":true,"result":"200","data":{"type":4,"barrage":"x6y4","addTime":"2019-04-16 01:23:44","control":1,"nick":"罗岂","balance":22700,"optId":32,"playOptId":4130201,"result":-1},"msg":"成功"}

2019-04-16-01-23-45  client接收到：{"state":true,"result":"200","data":{"type":4,"barrage":"x6y4","addTime":"2019-04-16 01:23:45","control":1,"nick":"罗岂","balance":22700,"optId":32,"playOptId":4130201,"result":-1},"msg":"成功"}

2019-04-16-01-23-46  client接收到：{"state":true,"result":"200","data":{"type":4,"barrage":"x6y4","addTime":"2019-04-16 01:23:46","control":1,"nick":"罗岂","balance":22700,"optId":32,"playOptId":4130201,"result":-1},"msg":"成功"}

2019-04-16-01-23-47  client接收到：{"state":true,"result":"200","data":{"type":4,"barrage":"x6y4","addTime":"2019-04-16 01:23:47","control":1,"nick":"罗岂","balance":22700,"optId":32,"playOptId":4130201,"result":-1},"msg":"成功"}

2019-04-16-01-23-48  client接收到：{"state":true,"result":"200","data":{"type":4,"barrage":"x6y4","addTime":"2019-04-16 01:23:48","control":1,"nick":"罗岂","balance":22700,"optId":32,"playOptId":4130201,"result":-1},"msg":"成功"}

2019-04-16-01-23-49  client接收到：{"state":true,"result":"200","data":{"type":4,"barrage":"x6y4","addTime":"2019-04-16 01:23:49","control":1,"nick":"罗岂","balance":22700,"optId":32,"playOptId":4130201,"result":-1},"msg":"成功"}

2019-04-16-01-23-50  client接收到：{"state":true,"result":"200","data":{"type":4,"barrage":"x6y4","addTime":"2019-04-16 01:23:50","control":1,"nick":"罗岂","balance":22700,"optId":32,"playOptId":4130201,"result":0},"msg":"成功"}

2019-04-16-01-23-50  Wawaji反馈完成
2019-04-16-01-23-51  
2019-04-16-01-23-51  Wawaji运行完成
2019-04-16-01-23-52  喵哩喵哩点砍木 #@罗岂未抓到娃娃，继续努力哟
2019-04-16-01-23-58  房间人数为 17
2019-04-16-01-23-59  罗岂 点歌 lemon
2019-04-16-01-23-59  娃
2019-04-16-01-23-59  {"type":0,"barrage":"点歌lemon","nick":"罗岂","sid":"9970541","giftNum":0,"source":1,"optId":10}

2019-04-16-01-23-59  client接收到：{"state":false,"result":"004","data":{"type":0,"barrage":"点歌lemon","addTime":"2019-04-16 01:23:59","control":0,"nick":"罗岂","balance":22700,"optId":10,"playOptId":0,"result":-1},"msg":"不存在相关指令"}

2019-04-16-01-24-13  房间人数为 17
2019-04-16-01-24-28  房间人数为 17
2019-04-16-01-24-32  罗岂 抓x7y4
2019-04-16-01-24-32  x7y4
2019-04-16-01-24-32  {"type":2,"barrage":"申请上机","nick":"罗岂","sid":"9970541","giftNum":0,"source":1,"optId":30,"playOptId":0}

2019-04-16-01-24-33  client接收到：{"state":true,"result":"200","data":{"type":2,"barrage":"申请上机","addTime":"2019-04-16 01:24:33","control":1,"nick":"罗岂","balance":22600,"optId":30,"playOptId":4130206,"result":-1},"msg":"成功"}

2019-04-16-01-24-33  Wawaji上机申请
2019-04-16-01-24-33  
2019-04-16-01-24-33  {"type":3,"barrage":"x7y4","nick":"罗岂","sid":"9970541","giftNum":0,"source":1,"optId":31,"playOptId":4130206}

2019-04-16-01-24-33  client接收到：{"state":true,"result":"200","data":{"type":3,"barrage":"x7y4","addTime":"2019-04-16 01:24:33","control":1,"nick":"罗岂","balance":22600,"optId":31,"playOptId":4130206,"result":-1},"msg":"成功"}

2019-04-16-01-24-33  Wawaji运行完成
2019-04-16-01-24-33  {"type":4,"barrage":"x7y4","nick":"罗岂","sid":"9970541","giftNum":0,"source":1,"optId":32,"playOptId":4130206}

2019-04-16-01-24-33  client接收到：{"state":true,"result":"200","data":{"type":4,"barrage":"x7y4","addTime":"2019-04-16 01:24:33","control":1,"nick":"罗岂","balance":22600,"optId":32,"playOptId":4130206,"result":-1},"msg":"成功"}

2019-04-16-01-24-34  喵哩喵哩点砍木 #@罗岂正在抓取x7y4
2019-04-16-01-24-34  client接收到：{"state":true,"result":"200","data":{"type":4,"barrage":"x7y4","addTime":"2019-04-16 01:24:34","control":1,"nick":"罗岂","balance":22600,"optId":32,"playOptId":4130206,"result":-1},"msg":"成功"}

2019-04-16-01-24-36  client接收到：{"state":true,"result":"200","data":{"type":4,"barrage":"x7y4","addTime":"2019-04-16 01:24:36","control":1,"nick":"罗岂","balance":22600,"optId":32,"playOptId":4130206,"result":-1},"msg":"成功"}

2019-04-16-01-24-37  client接收到：{"state":true,"result":"200","data":{"type":4,"barrage":"x7y4","addTime":"2019-04-16 01:24:37","control":1,"nick":"罗岂","balance":22600,"optId":32,"playOptId":4130206,"result":-1},"msg":"成功"}

2019-04-16-01-24-38  client接收到：{"state":true,"result":"200","data":{"type":4,"barrage":"x7y4","addTime":"2019-04-16 01:24:38","control":1,"nick":"罗岂","balance":22600,"optId":32,"playOptId":4130206,"result":-1},"msg":"成功"}

2019-04-16-01-24-39  client接收到：{"state":true,"result":"200","data":{"type":4,"barrage":"x7y4","addTime":"2019-04-16 01:24:39","control":1,"nick":"罗岂","balance":22600,"optId":32,"playOptId":4130206,"result":-1},"msg":"成功"}

2019-04-16-01-24-40  client接收到：{"state":true,"result":"200","data":{"type":4,"barrage":"x7y4","addTime":"2019-04-16 01:24:40","control":1,"nick":"罗岂","balance":22600,"optId":32,"playOptId":4130206,"result":-1},"msg":"成功"}

2019-04-16-01-24-41  client接收到：{"state":true,"result":"200","data":{"type":4,"barrage":"x7y4","addTime":"2019-04-16 01:24:41","control":1,"nick":"罗岂","balance":22600,"optId":32,"playOptId":4130206,"result":-1},"msg":"成功"}

2019-04-16-01-24-42  client接收到：{"state":true,"result":"200","data":{"type":4,"barrage":"x7y4","addTime":"2019-04-16 01:24:42","control":1,"nick":"罗岂","balance":22600,"optId":32,"playOptId":4130206,"result":-1},"msg":"成功"}

2019-04-16-01-24-43  client接收到：{"state":true,"result":"200","data":{"type":4,"barrage":"x7y4","addTime":"2019-04-16 01:24:43","control":1,"nick":"罗岂","balance":22600,"optId":32,"playOptId":4130206,"result":-1},"msg":"成功"}

2019-04-16-01-24-43  房间人数为 17
2019-04-16-01-24-44  client接收到：{"state":true,"result":"200","data":{"type":4,"barrage":"x7y4","addTime":"2019-04-16 01:24:44","control":1,"nick":"罗岂","balance":22600,"optId":32,"playOptId":4130206,"result":-1},"msg":"成功"}

2019-04-16-01-24-45  client接收到：{"state":true,"result":"200","data":{"type":4,"barrage":"x7y4","addTime":"2019-04-16 01:24:45","control":1,"nick":"罗岂","balance":22600,"optId":32,"playOptId":4130206,"result":-1},"msg":"成功"}

2019-04-16-01-24-46  client接收到：{"state":true,"result":"200","data":{"type":4,"barrage":"x7y4","addTime":"2019-04-16 01:24:46","control":1,"nick":"罗岂","balance":22600,"optId":32,"playOptId":4130206,"result":-1},"msg":"成功"}

2019-04-16-01-24-47  client接收到：{"state":true,"result":"200","data":{"type":4,"barrage":"x7y4","addTime":"2019-04-16 01:24:47","control":1,"nick":"罗岂","balance":22600,"optId":32,"playOptId":4130206,"result":-1},"msg":"成功"}

2019-04-16-01-24-48  client接收到：{"state":true,"result":"200","data":{"type":4,"barrage":"x7y4","addTime":"2019-04-16 01:24:48","control":1,"nick":"罗岂","balance":22600,"optId":32,"playOptId":4130206,"result":-1},"msg":"成功"}

2019-04-16-01-24-49  client接收到：{"state":true,"result":"200","data":{"type":4,"barrage":"x7y4","addTime":"2019-04-16 01:24:49","control":1,"nick":"罗岂","balance":22600,"optId":32,"playOptId":4130206,"result":-1},"msg":"成功"}

2019-04-16-01-24-50  client接收到：{"state":true,"result":"200","data":{"type":4,"barrage":"x7y4","addTime":"2019-04-16 01:24:50","control":1,"nick":"罗岂","balance":22600,"optId":32,"playOptId":4130206,"result":0},"msg":"成功"}

2019-04-16-01-24-50  Wawaji反馈完成
2019-04-16-01-24-51  
2019-04-16-01-24-51  Wawaji运行完成
2019-04-16-01-24-52  喵哩喵哩点砍木 #@罗岂未抓到娃娃，继续努力哟
2019-04-16-01-24-58  房间人数为 17
2019-04-16-01-25-10  罗岂 抓x7y3
2019-04-16-01-25-10  x7y3
2019-04-16-01-25-10  {"type":2,"barrage":"申请上机","nick":"罗岂","sid":"9970541","giftNum":0,"source":1,"optId":30,"playOptId":0}

2019-04-16-01-25-10  client接收到：{"state":true,"result":"200","data":{"type":2,"barrage":"申请上机","addTime":"2019-04-16 01:25:10","control":1,"nick":"罗岂","balance":22500,"optId":30,"playOptId":4130210,"result":-1},"msg":"成功"}

2019-04-16-01-25-10  Wawaji上机申请
2019-04-16-01-25-11  
2019-04-16-01-25-11  {"type":3,"barrage":"x7y3","nick":"罗岂","sid":"9970541","giftNum":0,"source":1,"optId":31,"playOptId":4130210}

2019-04-16-01-25-11  client接收到：{"state":true,"result":"200","data":{"type":3,"barrage":"x7y3","addTime":"2019-04-16 01:25:11","control":1,"nick":"罗岂","balance":22500,"optId":31,"playOptId":4130210,"result":-1},"msg":"成功"}

2019-04-16-01-25-11  Wawaji运行完成
2019-04-16-01-25-11  {"type":4,"barrage":"x7y3","nick":"罗岂","sid":"9970541","giftNum":0,"source":1,"optId":32,"playOptId":4130210}

2019-04-16-01-25-11  client接收到：{"state":true,"result":"200","data":{"type":4,"barrage":"x7y3","addTime":"2019-04-16 01:25:11","control":1,"nick":"罗岂","balance":22500,"optId":32,"playOptId":4130210,"result":-1},"msg":"成功"}

2019-04-16-01-25-12  喵哩喵哩点砍木 #@罗岂正在抓取x7y3
2019-04-16-01-25-12  client接收到：{"state":true,"result":"200","data":{"type":4,"barrage":"x7y3","addTime":"2019-04-16 01:25:12","control":1,"nick":"罗岂","balance":22500,"optId":32,"playOptId":4130210,"result":-1},"msg":"成功"}

2019-04-16-01-25-13  房间人数为 17
2019-04-16-01-25-13  client接收到：{"state":true,"result":"200","data":{"type":4,"barrage":"x7y3","addTime":"2019-04-16 01:25:13","control":1,"nick":"罗岂","balance":22500,"optId":32,"playOptId":4130210,"result":-1},"msg":"成功"}

2019-04-16-01-25-14  client接收到：{"state":true,"result":"200","data":{"type":4,"barrage":"x7y3","addTime":"2019-04-16 01:25:14","control":1,"nick":"罗岂","balance":22500,"optId":32,"playOptId":4130210,"result":-1},"msg":"成功"}

2019-04-16-01-25-15  client接收到：{"state":true,"result":"200","data":{"type":4,"barrage":"x7y3","addTime":"2019-04-16 01:25:15","control":1,"nick":"罗岂","balance":22500,"optId":32,"playOptId":4130210,"result":-1},"msg":"成功"}

2019-04-16-01-25-16  client接收到：{"state":true,"result":"200","data":{"type":4,"barrage":"x7y3","addTime":"2019-04-16 01:25:16","control":1,"nick":"罗岂","balance":22500,"optId":32,"playOptId":4130210,"result":-1},"msg":"成功"}

2019-04-16-01-25-17  client接收到：{"state":true,"result":"200","data":{"type":4,"barrage":"x7y3","addTime":"2019-04-16 01:25:17","control":1,"nick":"罗岂","balance":22500,"optId":32,"playOptId":4130210,"result":-1},"msg":"成功"}

2019-04-16-01-25-18  client接收到：{"state":true,"result":"200","data":{"type":4,"barrage":"x7y3","addTime":"2019-04-16 01:25:18","control":1,"nick":"罗岂","balance":22500,"optId":32,"playOptId":4130210,"result":-1},"msg":"成功"}

2019-04-16-01-25-19  client接收到：{"state":true,"result":"200","data":{"type":4,"barrage":"x7y3","addTime":"2019-04-16 01:25:19","control":1,"nick":"罗岂","balance":22500,"optId":32,"playOptId":4130210,"result":-1},"msg":"成功"}

2019-04-16-01-25-20  client接收到：{"state":true,"result":"200","data":{"type":4,"barrage":"x7y3","addTime":"2019-04-16 01:25:20","control":1,"nick":"罗岂","balance":22500,"optId":32,"playOptId":4130210,"result":-1},"msg":"成功"}

2019-04-16-01-25-21  client接收到：{"state":true,"result":"200","data":{"type":4,"barrage":"x7y3","addTime":"2019-04-16 01:25:21","control":1,"nick":"罗岂","balance":22500,"optId":32,"playOptId":4130210,"result":-1},"msg":"成功"}

2019-04-16-01-25-22  client接收到：{"state":true,"result":"200","data":{"type":4,"barrage":"x7y3","addTime":"2019-04-16 01:25:22","control":1,"nick":"罗岂","balance":22500,"optId":32,"playOptId":4130210,"result":-1},"msg":"成功"}

2019-04-16-01-25-23  client接收到：{"state":true,"result":"200","data":{"type":4,"barrage":"x7y3","addTime":"2019-04-16 01:25:23","control":1,"nick":"罗岂","balance":22500,"optId":32,"playOptId":4130210,"result":-1},"msg":"成功"}

2019-04-16-01-25-24  client接收到：{"state":true,"result":"200","data":{"type":4,"barrage":"x7y3","addTime":"2019-04-16 01:25:24","control":1,"nick":"罗岂","balance":22500,"optId":32,"playOptId":4130210,"result":-1},"msg":"成功"}

2019-04-16-01-25-25  client接收到：{"state":true,"result":"200","data":{"type":4,"barrage":"x7y3","addTime":"2019-04-16 01:25:25","control":1,"nick":"罗岂","balance":22500,"optId":32,"playOptId":4130210,"result":-1},"msg":"成功"}

2019-04-16-01-25-26  client接收到：{"state":true,"result":"200","data":{"type":4,"barrage":"x7y3","addTime":"2019-04-16 01:25:26","control":1,"nick":"罗岂","balance":22500,"optId":32,"playOptId":4130210,"result":0},"msg":"成功"}

2019-04-16-01-25-27  Wawaji反馈完成
2019-04-16-01-25-28  
2019-04-16-01-25-28  房间人数为 17
2019-04-16-01-25-28  Wawaji运行完成
2019-04-16-01-25-29  喵哩喵哩点砍木 #@罗岂未抓到娃娃，继续努力哟
2019-04-16-01-25-38  点解会感 点歌 夕阳无限好
2019-04-16-01-25-38  娃
2019-04-16-01-25-38  {"type":0,"barrage":"点歌夕阳无限好","nick":"点解会感","sid":"261122494","giftNum":0,"source":1,"optId":10}

2019-04-16-01-25-38  client接收到：{"state":false,"result":"004","data":{"type":0,"barrage":"点歌夕阳无限好","addTime":"2019-04-16 01:25:38","control":0,"nick":"点解会感","balance":0,"optId":10,"playOptId":0,"result":-1},"msg":"不存在相关指令"}

2019-04-16-01-25-43  房间人数为 17
2019-04-16-01-25-43  罗岂 抓x6y4
2019-04-16-01-25-43  x6y4
2019-04-16-01-25-43  {"type":2,"barrage":"申请上机","nick":"罗岂","sid":"9970541","giftNum":0,"source":1,"optId":30,"playOptId":0}

2019-04-16-01-25-43  client接收到：{"state":true,"result":"200","data":{"type":2,"barrage":"申请上机","addTime":"2019-04-16 01:25:43","control":1,"nick":"罗岂","balance":22400,"optId":30,"playOptId":4130214,"result":-1},"msg":"成功"}

2019-04-16-01-25-43  Wawaji上机申请
2019-04-16-01-25-43  
2019-04-16-01-25-44  {"type":3,"barrage":"x6y4","nick":"罗岂","sid":"9970541","giftNum":0,"source":1,"optId":31,"playOptId":4130214}

2019-04-16-01-25-44  client接收到：{"state":true,"result":"200","data":{"type":3,"barrage":"x6y4","addTime":"2019-04-16 01:25:44","control":1,"nick":"罗岂","balance":22400,"optId":31,"playOptId":4130214,"result":-1},"msg":"成功"}

2019-04-16-01-25-44  Wawaji运行完成
2019-04-16-01-25-44  {"type":4,"barrage":"x6y4","nick":"罗岂","sid":"9970541","giftNum":0,"source":1,"optId":32,"playOptId":4130214}

2019-04-16-01-25-44  client接收到：{"state":true,"result":"200","data":{"type":4,"barrage":"x6y4","addTime":"2019-04-16 01:25:44","control":1,"nick":"罗岂","balance":22400,"optId":32,"playOptId":4130214,"result":-1},"msg":"成功"}

2019-04-16-01-25-44  喵哩喵哩点砍木 #@罗岂正在抓取x6y4
2019-04-16-01-25-45  client接收到：{"state":true,"result":"200","data":{"type":4,"barrage":"x6y4","addTime":"2019-04-16 01:25:45","control":1,"nick":"罗岂","balance":22400,"optId":32,"playOptId":4130214,"result":-1},"msg":"成功"}

2019-04-16-01-25-46  client接收到：{"state":true,"result":"200","data":{"type":4,"barrage":"x6y4","addTime":"2019-04-16 01:25:46","control":1,"nick":"罗岂","balance":22400,"optId":32,"playOptId":4130214,"result":-1},"msg":"成功"}

2019-04-16-01-25-47  client接收到：{"state":true,"result":"200","data":{"type":4,"barrage":"x6y4","addTime":"2019-04-16 01:25:47","control":1,"nick":"罗岂","balance":22400,"optId":32,"playOptId":4130214,"result":-1},"msg":"成功"}

2019-04-16-01-25-48  client接收到：{"state":true,"result":"200","data":{"type":4,"barrage":"x6y4","addTime":"2019-04-16 01:25:48","control":1,"nick":"罗岂","balance":22400,"optId":32,"playOptId":4130214,"result":-1},"msg":"成功"}

2019-04-16-01-25-49  client接收到：{"state":true,"result":"200","data":{"type":4,"barrage":"x6y4","addTime":"2019-04-16 01:25:49","control":1,"nick":"罗岂","balance":22400,"optId":32,"playOptId":4130214,"result":-1},"msg":"成功"}

2019-04-16-01-25-50  client接收到：{"state":true,"result":"200","data":{"type":4,"barrage":"x6y4","addTime":"2019-04-16 01:25:50","control":1,"nick":"罗岂","balance":22400,"optId":32,"playOptId":4130214,"result":-1},"msg":"成功"}

2019-04-16-01-25-51  client接收到：{"state":true,"result":"200","data":{"type":4,"barrage":"x6y4","addTime":"2019-04-16 01:25:51","control":1,"nick":"罗岂","balance":22400,"optId":32,"playOptId":4130214,"result":-1},"msg":"成功"}

2019-04-16-01-25-52  client接收到：{"state":true,"result":"200","data":{"type":4,"barrage":"x6y4","addTime":"2019-04-16 01:25:52","control":1,"nick":"罗岂","balance":22400,"optId":32,"playOptId":4130214,"result":-1},"msg":"成功"}

2019-04-16-01-25-53  client接收到：{"state":true,"result":"200","data":{"type":4,"barrage":"x6y4","addTime":"2019-04-16 01:25:53","control":1,"nick":"罗岂","balance":22400,"optId":32,"playOptId":4130214,"result":-1},"msg":"成功"}

2019-04-16-01-25-54  client接收到：{"state":true,"result":"200","data":{"type":4,"barrage":"x6y4","addTime":"2019-04-16 01:25:54","control":1,"nick":"罗岂","balance":22400,"optId":32,"playOptId":4130214,"result":-1},"msg":"成功"}

2019-04-16-01-25-55  client接收到：{"state":true,"result":"200","data":{"type":4,"barrage":"x6y4","addTime":"2019-04-16 01:25:55","control":1,"nick":"罗岂","balance":22400,"optId":32,"playOptId":4130214,"result":-1},"msg":"成功"}

2019-04-16-01-25-56  client接收到：{"state":true,"result":"200","data":{"type":4,"barrage":"x6y4","addTime":"2019-04-16 01:25:56","control":1,"nick":"罗岂","balance":22400,"optId":32,"playOptId":4130214,"result":-1},"msg":"成功"}

2019-04-16-01-25-57  client接收到：{"state":true,"result":"200","data":{"type":4,"barrage":"x6y4","addTime":"2019-04-16 01:25:57","control":1,"nick":"罗岂","balance":22400,"optId":32,"playOptId":4130214,"result":-1},"msg":"成功"}

