2019-04-06-00-00-00  次日数据更新
2019-04-06-01-18-54  房间人数为 6
2019-04-06-01-19-09  房间人数为 6
2019-04-06-01-19-24  房间人数为 6
2019-04-06-01-19-39  房间人数为 6
2019-04-06-01-19-54  房间人数为 6
2019-04-06-01-20-09  房间人数为 6
2019-04-06-01-20-24  房间人数为 6
2019-04-06-01-20-39  房间人数为 6
2019-04-06-01-20-54  房间人数为 6
2019-04-06-01-21-09  房间人数为 6
2019-04-06-01-21-24  房间人数为 6
2019-04-06-01-21-39  房间人数为 6
2019-04-06-01-21-53  娃娃星球 666
2019-04-06-01-21-53  娃
2019-04-06-01-21-53  {"type":0,"barrage":"666","nick":"娃娃星球","sid":"411273260","giftNum":0,"source":1,"optId":10}

2019-04-06-01-21-53  client接收到：{"state":false,"result":"004","data":{"type":0,"barrage":"666","addTime":"2019-04-06 01:21:53","control":0,"nick":"娃娃星球","balance":49600,"optId":10,"playOptId":0,"result":-1},"msg":"不存在相关指令"}

2019-04-06-01-21-54  房间人数为 6
2019-04-06-01-22-09  房间人数为 6
2019-04-06-01-22-24  房间人数为 6
2019-04-06-01-22-39  房间人数为 6
2019-04-06-01-22-54  房间人数为 6
2019-04-06-01-23-09  房间人数为 6
2019-04-06-01-23-24  房间人数为 6
2019-04-06-01-23-39  房间人数为 6
2019-04-06-01-23-54  房间人数为 6
2019-04-06-01-24-09  房间人数为 6
2019-04-06-01-24-24  房间人数为 6
2019-04-06-01-24-39  房间人数为 6
2019-04-06-01-24-54  房间人数为 6
2019-04-06-01-25-05  娃娃星球 点歌 水星记
2019-04-06-01-25-05  娃
2019-04-06-01-25-05  {"type":0,"barrage":"点歌水星记","nick":"娃娃星球","sid":"411273260","giftNum":0,"source":1,"optId":10}

2019-04-06-01-25-05  client接收到：{"state":false,"result":"004","data":{"type":0,"barrage":"点歌水星记","addTime":"2019-04-06 01:25:05","control":0,"nick":"娃娃星球","balance":49600,"optId":10,"playOptId":0,"result":-1},"msg":"不存在相关指令"}

2019-04-06-01-25-09  房间人数为 6
2019-04-06-01-25-24  房间人数为 6
2019-04-06-01-25-39  房间人数为 6
2019-04-06-01-25-54  房间人数为 6
2019-04-06-01-26-09  房间人数为 6
2019-04-06-01-26-24  房间人数为 6
2019-04-06-01-26-39  房间人数为 6
2019-04-06-01-26-54  房间人数为 6
2019-04-06-01-27-09  房间人数为 6
2019-04-06-01-27-24  房间人数为 6
2019-04-06-01-27-39  房间人数为 6
2019-04-06-01-27-54  房间人数为 6
2019-04-06-01-28-09  房间人数为 6
2019-04-06-01-28-24  房间人数为 6
2019-04-06-01-28-39  房间人数为 6
2019-04-06-01-28-54  房间人数为 6
2019-04-06-01-29-01  我shi养猫人 6
2019-04-06-01-29-01  娃
2019-04-06-01-29-01  {"type":0,"barrage":"6","nick":"我shi养猫人","sid":"411289911","giftNum":0,"source":1,"optId":10}

2019-04-06-01-29-01  client接收到：{"state":false,"result":"004","data":{"type":0,"barrage":"6","addTime":"2019-04-06 01:29:01","control":0,"nick":"我shi养猫人","balance":108800,"optId":10,"playOptId":0,"result":-1},"msg":"不存在相关指令"}

2019-04-06-01-29-09  房间人数为 6
2019-04-06-01-29-24  房间人数为 6
2019-04-06-01-29-39  房间人数为 6
2019-04-06-01-29-54  房间人数为 6
2019-04-06-01-30-09  房间人数为 6
2019-04-06-01-30-24  房间人数为 6
2019-04-06-01-30-27  10799688025_bili 分屏模式
2019-04-06-01-30-27  娃
2019-04-06-01-30-27  {"type":0,"barrage":"分屏模式","nick":"10799688025_bili","sid":"399195091","giftNum":0,"source":1,"optId":10}

2019-04-06-01-30-27  client接收到：{"state":true,"result":"200","data":{"type":0,"barrage":"分屏模式","addTime":"2019-04-06 01:30:27","control":1,"nick":"10799688025_bili","balance":70700,"optId":10,"playOptId":0,"result":-1},"msg":"成功"}

2019-04-06-01-30-27  
2019-04-06-01-30-28  喵哩喵哩点砍木 #主播接收到指令,正在执行
2019-04-06-01-30-39  房间人数为 6
2019-04-06-01-30-54  房间人数为 6
2019-04-06-01-31-09  房间人数为 6
2019-04-06-01-31-24  房间人数为 6
2019-04-06-01-31-32  娃娃星球 11111
2019-04-06-01-31-32  娃
2019-04-06-01-31-32  {"type":0,"barrage":"11111","nick":"娃娃星球","sid":"411273260","giftNum":0,"source":1,"optId":10}

2019-04-06-01-31-32  client接收到：{"state":false,"result":"004","data":{"type":0,"barrage":"11111","addTime":"2019-04-06 01:31:32","control":0,"nick":"娃娃星球","balance":49600,"optId":10,"playOptId":0,"result":-1},"msg":"不存在相关指令"}

2019-04-06-01-31-39  房间人数为 6
2019-04-06-01-31-54  房间人数为 6
2019-04-06-01-32-09  房间人数为 6
2019-04-06-01-32-24  房间人数为 6
2019-04-06-01-32-39  房间人数为 6
2019-04-06-01-32-54  房间人数为 6
2019-04-06-01-33-07  我shi养猫人 抓x7y2
2019-04-06-01-33-07  x7y2
2019-04-06-01-33-07  {"type":2,"barrage":"申请上机","nick":"我shi养猫人","sid":"411289911","giftNum":0,"source":1,"optId":30,"playOptId":0}

2019-04-06-01-33-08  client接收到：{"state":true,"result":"200","data":{"type":2,"barrage":"申请上机","addTime":"2019-04-06 01:33:08","control":1,"nick":"我shi养猫人","balance":108700,"optId":30,"playOptId":4088202,"result":-1},"msg":"成功"}

2019-04-06-01-33-08  Wawaji上机申请
2019-04-06-01-33-08  
2019-04-06-01-33-08  {"type":3,"barrage":"x7y2","nick":"我shi养猫人","sid":"411289911","giftNum":0,"source":1,"optId":31,"playOptId":4088202}

2019-04-06-01-33-08  client接收到：{"state":true,"result":"200","data":{"type":3,"barrage":"x7y2","addTime":"2019-04-06 01:33:08","control":1,"nick":"我shi养猫人","balance":108700,"optId":31,"playOptId":4088202,"result":-1},"msg":"成功"}

2019-04-06-01-33-08  Wawaji运行完成
2019-04-06-01-33-08  {"type":4,"barrage":"x7y2","nick":"我shi养猫人","sid":"411289911","giftNum":0,"source":1,"optId":32,"playOptId":4088202}

2019-04-06-01-33-09  client接收到：{"state":true,"result":"200","data":{"type":4,"barrage":"x7y2","addTime":"2019-04-06 01:33:09","control":1,"nick":"我shi养猫人","balance":108700,"optId":32,"playOptId":4088202,"result":-1},"msg":"成功"}

2019-04-06-01-33-09  房间人数为 6
2019-04-06-01-33-09  喵哩喵哩点砍木 #@我shi养猫人正在抓取x7y2
2019-04-06-01-33-10  client接收到：{"state":true,"result":"200","data":{"type":4,"barrage":"x7y2","addTime":"2019-04-06 01:33:10","control":1,"nick":"我shi养猫人","balance":108700,"optId":32,"playOptId":4088202,"result":-1},"msg":"成功"}

2019-04-06-01-33-11  client接收到：{"state":true,"result":"200","data":{"type":4,"barrage":"x7y2","addTime":"2019-04-06 01:33:11","control":1,"nick":"我shi养猫人","balance":108700,"optId":32,"playOptId":4088202,"result":-1},"msg":"成功"}

2019-04-06-01-33-12  client接收到：{"state":true,"result":"200","data":{"type":4,"barrage":"x7y2","addTime":"2019-04-06 01:33:12","control":1,"nick":"我shi养猫人","balance":108700,"optId":32,"playOptId":4088202,"result":-1},"msg":"成功"}

2019-04-06-01-33-13  client接收到：{"state":true,"result":"200","data":{"type":4,"barrage":"x7y2","addTime":"2019-04-06 01:33:13","control":1,"nick":"我shi养猫人","balance":108700,"optId":32,"playOptId":4088202,"result":-1},"msg":"成功"}

2019-04-06-01-33-14  client接收到：{"state":true,"result":"200","data":{"type":4,"barrage":"x7y2","addTime":"2019-04-06 01:33:14","control":1,"nick":"我shi养猫人","balance":108700,"optId":32,"playOptId":4088202,"result":-1},"msg":"成功"}

2019-04-06-01-33-15  client接收到：{"state":true,"result":"200","data":{"type":4,"barrage":"x7y2","addTime":"2019-04-06 01:33:15","control":1,"nick":"我shi养猫人","balance":108700,"optId":32,"playOptId":4088202,"result":-1},"msg":"成功"}

2019-04-06-01-33-16  client接收到：{"state":true,"result":"200","data":{"type":4,"barrage":"x7y2","addTime":"2019-04-06 01:33:16","control":1,"nick":"我shi养猫人","balance":108700,"optId":32,"playOptId":4088202,"result":-1},"msg":"成功"}

2019-04-06-01-33-17  client接收到：{"state":true,"result":"200","data":{"type":4,"barrage":"x7y2","addTime":"2019-04-06 01:33:17","control":1,"nick":"我shi养猫人","balance":108700,"optId":32,"playOptId":4088202,"result":-1},"msg":"成功"}

2019-04-06-01-33-18  client接收到：{"state":true,"result":"200","data":{"type":4,"barrage":"x7y2","addTime":"2019-04-06 01:33:18","control":1,"nick":"我shi养猫人","balance":108700,"optId":32,"playOptId":4088202,"result":-1},"msg":"成功"}

2019-04-06-01-33-19  client接收到：{"state":true,"result":"200","data":{"type":4,"barrage":"x7y2","addTime":"2019-04-06 01:33:19","control":1,"nick":"我shi养猫人","balance":108700,"optId":32,"playOptId":4088202,"result":-1},"msg":"成功"}

2019-04-06-01-33-20  client接收到：{"state":true,"result":"200","data":{"type":4,"barrage":"x7y2","addTime":"2019-04-06 01:33:20","control":1,"nick":"我shi养猫人","balance":108700,"optId":32,"playOptId":4088202,"result":-1},"msg":"成功"}

2019-04-06-01-33-21  client接收到：{"state":true,"result":"200","data":{"type":4,"barrage":"x7y2","addTime":"2019-04-06 01:33:21","control":1,"nick":"我shi养猫人","balance":108700,"optId":32,"playOptId":4088202,"result":-1},"msg":"成功"}

2019-04-06-01-33-22  client接收到：{"state":true,"result":"200","data":{"type":4,"barrage":"x7y2","addTime":"2019-04-06 01:33:22","control":1,"nick":"我shi养猫人","balance":108700,"optId":32,"playOptId":4088202,"result":-1},"msg":"成功"}

2019-04-06-01-33-23  client接收到：{"state":true,"result":"200","data":{"type":4,"barrage":"x7y2","addTime":"2019-04-06 01:33:23","control":1,"nick":"我shi养猫人","balance":108700,"optId":32,"playOptId":4088202,"result":-1},"msg":"成功"}

2019-04-06-01-33-24  client接收到：{"state":true,"result":"200","data":{"type":4,"barrage":"x7y2","addTime":"2019-04-06 01:33:24","control":1,"nick":"我shi养猫人","balance":108700,"optId":32,"playOptId":4088202,"result":0},"msg":"成功"}

2019-04-06-01-33-24  Wawaji反馈完成
2019-04-06-01-33-24  房间人数为 6
2019-04-06-01-33-25  
2019-04-06-01-33-25  
2019-04-06-01-33-26  喵哩喵哩点砍木 #@我shi养猫人未抓到娃娃，继续努力
2019-04-06-01-33-26  喵哩喵哩点砍木 #哟
2019-04-06-01-33-26  Wawaji运行完成
2019-04-06-01-33-39  房间人数为 6
2019-04-06-01-33-54  房间人数为 6
2019-04-06-01-34-09  房间人数为 6
2019-04-06-01-34-24  房间人数为 6
2019-04-06-01-34-39  房间人数为 6
2019-04-06-01-34-54  房间人数为 6
2019-04-06-01-35-09  房间人数为 6
2019-04-06-01-35-24  房间人数为 6
2019-04-06-01-35-39  房间人数为 6
2019-04-06-01-35-54  房间人数为 6
2019-04-06-01-36-09  房间人数为 6
2019-04-06-01-36-24  房间人数为 6
2019-04-06-01-36-39  房间人数为 6
2019-04-06-01-36-54  房间人数为 6
2019-04-06-01-37-09  房间人数为 6
2019-04-06-01-37-24  房间人数为 6
2019-04-06-01-37-34  10799688025_bili 6666
2019-04-06-01-37-34  娃
2019-04-06-01-37-34  {"type":0,"barrage":"6666","nick":"10799688025_bili","sid":"399195091","giftNum":0,"source":1,"optId":10}

2019-04-06-01-37-34  client接收到：{"state":false,"result":"004","data":{"type":0,"barrage":"6666","addTime":"2019-04-06 01:37:34","control":0,"nick":"10799688025_bili","balance":70700,"optId":10,"playOptId":0,"result":-1},"msg":"不存在相关指令"}

2019-04-06-01-37-39  房间人数为 6
2019-04-06-01-37-54  房间人数为 6
2019-04-06-01-38-09  房间人数为 6
2019-04-06-01-38-24  房间人数为 7
2019-04-06-01-38-39  房间人数为 7
2019-04-06-01-38-54  房间人数为 7
2019-04-06-01-39-09  房间人数为 7
2019-04-06-01-39-15  娃娃星球 6
2019-04-06-01-39-15  娃
2019-04-06-01-39-15  {"type":0,"barrage":"6","nick":"娃娃星球","sid":"411273260","giftNum":0,"source":1,"optId":10}

2019-04-06-01-39-15  client接收到：{"state":false,"result":"004","data":{"type":0,"barrage":"6","addTime":"2019-04-06 01:39:15","control":0,"nick":"娃娃星球","balance":49600,"optId":10,"playOptId":0,"result":-1},"msg":"不存在相关指令"}

2019-04-06-01-39-24  房间人数为 7
2019-04-06-01-39-39  房间人数为 7
2019-04-06-01-39-45  娃娃星球 666
2019-04-06-01-39-45  娃
2019-04-06-01-39-45  {"type":0,"barrage":"666","nick":"娃娃星球","sid":"411273260","giftNum":0,"source":1,"optId":10}

2019-04-06-01-39-45  client接收到：{"state":false,"result":"004","data":{"type":0,"barrage":"666","addTime":"2019-04-06 01:39:45","control":0,"nick":"娃娃星球","balance":49600,"optId":10,"playOptId":0,"result":-1},"msg":"不存在相关指令"}

2019-04-06-01-39-54  房间人数为 7
2019-04-06-01-40-09  房间人数为 7
2019-04-06-01-40-21  娃娃星球 6666
2019-04-06-01-40-21  娃
2019-04-06-01-40-21  {"type":0,"barrage":"6666","nick":"娃娃星球","sid":"411273260","giftNum":0,"source":1,"optId":10}

2019-04-06-01-40-21  client接收到：{"state":false,"result":"004","data":{"type":0,"barrage":"6666","addTime":"2019-04-06 01:40:21","control":0,"nick":"娃娃星球","balance":49600,"optId":10,"playOptId":0,"result":-1},"msg":"不存在相关指令"}

2019-04-06-01-40-24  房间人数为 7
2019-04-06-01-40-39  房间人数为 7
2019-04-06-01-40-54  房间人数为 7
2019-04-06-01-41-06  我shi养猫人 666
2019-04-06-01-41-06  娃
2019-04-06-01-41-06  {"type":0,"barrage":"666","nick":"我shi养猫人","sid":"411289911","giftNum":0,"source":1,"optId":10}

2019-04-06-01-41-06  client接收到：{"state":false,"result":"004","data":{"type":0,"barrage":"666","addTime":"2019-04-06 01:41:06","control":0,"nick":"我shi养猫人","balance":108700,"optId":10,"playOptId":0,"result":-1},"msg":"不存在相关指令"}

2019-04-06-01-41-09  房间人数为 7
2019-04-06-01-41-24  房间人数为 7
2019-04-06-01-41-39  房间人数为 7
2019-04-06-01-41-54  房间人数为 7
2019-04-06-01-41-59  我shi养猫人 点歌 有一种悲伤
2019-04-06-01-41-59  娃
2019-04-06-01-41-59  {"type":0,"barrage":"点歌有一种悲伤","nick":"我shi养猫人","sid":"411289911","giftNum":0,"source":1,"optId":10}

2019-04-06-01-41-59  client接收到：{"state":false,"result":"004","data":{"type":0,"barrage":"点歌有一种悲伤","addTime":"2019-04-06 01:41:59","control":0,"nick":"我shi养猫人","balance":108700,"optId":10,"playOptId":0,"result":-1},"msg":"不存在相关指令"}

2019-04-06-01-42-09  房间人数为 7
2019-04-06-01-42-24  房间人数为 7
2019-04-06-01-42-39  房间人数为 7
2019-04-06-01-42-54  房间人数为 7
2019-04-06-01-43-09  房间人数为 7
2019-04-06-01-43-24  房间人数为 7
2019-04-06-01-43-39  房间人数为 7
2019-04-06-01-43-54  房间人数为 7
2019-04-06-01-44-09  房间人数为 7
2019-04-06-01-44-24  房间人数为 7
2019-04-06-01-44-39  房间人数为 7
2019-04-06-01-44-48  我shi养猫人 6
2019-04-06-01-44-48  娃
2019-04-06-01-44-48  {"type":0,"barrage":"6","nick":"我shi养猫人","sid":"411289911","giftNum":0,"source":1,"optId":10}

2019-04-06-01-44-48  client接收到：{"state":false,"result":"004","data":{"type":0,"barrage":"6","addTime":"2019-04-06 01:44:48","control":0,"nick":"我shi养猫人","balance":108700,"optId":10,"playOptId":0,"result":-1},"msg":"不存在相关指令"}

2019-04-06-01-44-54  房间人数为 7
2019-04-06-01-45-09  房间人数为 7
2019-04-06-01-45-24  房间人数为 7
2019-04-06-01-45-27  10799688025_bili 点歌 盛夏
2019-04-06-01-45-27  娃
2019-04-06-01-45-27  {"type":0,"barrage":"点歌盛夏","nick":"10799688025_bili","sid":"399195091","giftNum":0,"source":1,"optId":10}

2019-04-06-01-45-27  client接收到：{"state":false,"result":"004","data":{"type":0,"barrage":"点歌盛夏","addTime":"2019-04-06 01:45:27","control":0,"nick":"10799688025_bili","balance":70700,"optId":10,"playOptId":0,"result":-1},"msg":"不存在相关指令"}

2019-04-06-01-45-39  房间人数为 7
2019-04-06-01-45-54  房间人数为 7
2019-04-06-01-46-09  房间人数为 7
2019-04-06-01-46-24  房间人数为 7
2019-04-06-01-46-39  房间人数为 7
2019-04-06-01-46-54  房间人数为 7
2019-04-06-01-47-09  房间人数为 7
2019-04-06-01-47-24  房间人数为 7
2019-04-06-01-47-39  房间人数为 7
2019-04-06-01-47-52  我shi养猫人 我的余额
2019-04-06-01-47-52  娃
2019-04-06-01-47-52  {"type":0,"barrage":"我的余额","nick":"我shi养猫人","sid":"411289911","giftNum":0,"source":1,"optId":10}

2019-04-06-01-47-52  client接收到：{"state":false,"result":"004","data":{"type":0,"barrage":"我的余额","addTime":"2019-04-06 01:47:52","control":0,"nick":"我shi养猫人","balance":108700,"optId":10,"playOptId":0,"result":-1},"msg":"不存在相关指令"}

2019-04-06-01-47-52  
2019-04-06-01-47-52  
2019-04-06-01-47-53  喵哩喵哩点砍木 #@我shi养猫人用户余额为10870
2019-04-06-01-47-53  喵哩喵哩点砍木 #0
2019-04-06-01-47-54  房间人数为 7
2019-04-06-01-48-09  房间人数为 7
2019-04-06-01-48-24  房间人数为 7
2019-04-06-01-48-39  房间人数为 7
2019-04-06-01-48-54  房间人数为 7
2019-04-06-01-49-09  房间人数为 7
2019-04-06-01-49-24  房间人数为 7
2019-04-06-01-49-39  房间人数为 7
2019-04-06-01-49-54  房间人数为 7
2019-04-06-01-50-09  房间人数为 7
2019-04-06-01-50-24  房间人数为 7
2019-04-06-01-50-39  房间人数为 7
2019-04-06-01-50-54  房间人数为 7
2019-04-06-01-51-09  房间人数为 7
2019-04-06-01-51-24  房间人数为 7
2019-04-06-01-51-39  房间人数为 7
2019-04-06-01-51-54  房间人数为 7
2019-04-06-01-52-09  房间人数为 7
2019-04-06-01-52-24  房间人数为 7
2019-04-06-01-52-39  房间人数为 7
2019-04-06-01-52-51  10799688025_bili 66
2019-04-06-01-52-51  娃
2019-04-06-01-52-51  {"type":0,"barrage":"66","nick":"10799688025_bili","sid":"399195091","giftNum":0,"source":1,"optId":10}

2019-04-06-01-52-51  client接收到：{"state":false,"result":"004","data":{"type":0,"barrage":"66","addTime":"2019-04-06 01:52:51","control":0,"nick":"10799688025_bili","balance":70700,"optId":10,"playOptId":0,"result":-1},"msg":"不存在相关指令"}

2019-04-06-01-52-54  房间人数为 7
2019-04-06-01-53-09  房间人数为 7
2019-04-06-01-53-24  房间人数为 7
2019-04-06-01-53-38  娃娃星球 66
2019-04-06-01-53-38  娃
2019-04-06-01-53-38  {"type":0,"barrage":"66","nick":"娃娃星球","sid":"411273260","giftNum":0,"source":1,"optId":10}

2019-04-06-01-53-38  client接收到：{"state":false,"result":"004","data":{"type":0,"barrage":"66","addTime":"2019-04-06 01:53:38","control":0,"nick":"娃娃星球","balance":49600,"optId":10,"playOptId":0,"result":-1},"msg":"不存在相关指令"}

2019-04-06-01-53-39  房间人数为 7
2019-04-06-01-53-54  房间人数为 7
2019-04-06-01-54-09  房间人数为 7
2019-04-06-01-54-24  房间人数为 7
2019-04-06-01-54-39  房间人数为 7
2019-04-06-01-54-54  房间人数为 7
2019-04-06-01-55-09  房间人数为 7
2019-04-06-01-55-24  房间人数为 7
2019-04-06-01-55-39  房间人数为 7
2019-04-06-01-55-54  房间人数为 7
2019-04-06-01-56-09  房间人数为 7
2019-04-06-01-56-24  房间人数为 7
2019-04-06-01-56-39  房间人数为 7
2019-04-06-01-56-54  房间人数为 7
2019-04-06-01-57-09  房间人数为 7
2019-04-06-01-57-24  房间人数为 7
2019-04-06-01-57-39  房间人数为 7
2019-04-06-01-57-54  房间人数为 7
2019-04-06-01-58-09  房间人数为 7
2019-04-06-01-58-24  房间人数为 7
2019-04-06-01-58-39  房间人数为 7
2019-04-06-01-58-54  房间人数为 7
2019-04-06-01-59-09  房间人数为 7
2019-04-06-01-59-24  房间人数为 7
2019-04-06-01-59-39  房间人数为 7
2019-04-06-01-59-54  房间人数为 7
2019-04-06-02-00-09  房间人数为 7
2019-04-06-02-00-24  房间人数为 7
2019-04-06-02-00-39  房间人数为 7
2019-04-06-02-00-41  我shi养猫人 666
2019-04-06-02-00-41  娃
2019-04-06-02-00-41  {"type":0,"barrage":"666","nick":"我shi养猫人","sid":"411289911","giftNum":0,"source":1,"optId":10}

2019-04-06-02-00-41  client接收到：{"state":false,"result":"004","data":{"type":0,"barrage":"666","addTime":"2019-04-06 02:00:41","control":0,"nick":"我shi养猫人","balance":108700,"optId":10,"playOptId":0,"result":-1},"msg":"不存在相关指令"}

2019-04-06-02-00-54  房间人数为 7
2019-04-06-02-01-09  房间人数为 7
2019-04-06-02-01-24  房间人数为 7
2019-04-06-02-01-39  房间人数为 7
2019-04-06-02-01-54  房间人数为 7
2019-04-06-02-02-08  娃娃星球 66
2019-04-06-02-02-08  娃
2019-04-06-02-02-08  {"type":0,"barrage":"66","nick":"娃娃星球","sid":"411273260","giftNum":0,"source":1,"optId":10}

2019-04-06-02-02-08  client接收到：{"state":false,"result":"004","data":{"type":0,"barrage":"66","addTime":"2019-04-06 02:02:08","control":0,"nick":"娃娃星球","balance":49600,"optId":10,"playOptId":0,"result":-1},"msg":"不存在相关指令"}

2019-04-06-02-02-09  房间人数为 7
2019-04-06-02-02-24  房间人数为 7
2019-04-06-02-02-39  房间人数为 7
2019-04-06-02-02-54  房间人数为 7
2019-04-06-02-03-09  房间人数为 7
2019-04-06-02-03-24  房间人数为 7
2019-04-06-02-03-39  房间人数为 7
2019-04-06-02-03-46  我shi养猫人 11111
2019-04-06-02-03-46  娃
2019-04-06-02-03-46  {"type":0,"barrage":"11111","nick":"我shi养猫人","sid":"411289911","giftNum":0,"source":1,"optId":10}

2019-04-06-02-03-46  client接收到：{"state":false,"result":"004","data":{"type":0,"barrage":"11111","addTime":"2019-04-06 02:03:46","control":0,"nick":"我shi养猫人","balance":108700,"optId":10,"playOptId":0,"result":-1},"msg":"不存在相关指令"}

2019-04-06-02-03-54  房间人数为 7
2019-04-06-02-04-09  房间人数为 7
2019-04-06-02-04-24  房间人数为 7
2019-04-06-02-04-39  房间人数为 7
2019-04-06-02-04-54  房间人数为 7
2019-04-06-02-05-02  10799688025_bili 11
2019-04-06-02-05-02  娃
2019-04-06-02-05-02  {"type":0,"barrage":"11","nick":"10799688025_bili","sid":"399195091","giftNum":0,"source":1,"optId":10}

2019-04-06-02-05-02  client接收到：{"state":false,"result":"004","data":{"type":0,"barrage":"11","addTime":"2019-04-06 02:05:02","control":0,"nick":"10799688025_bili","balance":70700,"optId":10,"playOptId":0,"result":-1},"msg":"不存在相关指令"}

2019-04-06-02-05-09  房间人数为 7
2019-04-06-02-05-24  房间人数为 7
2019-04-06-02-05-39  房间人数为 7
2019-04-06-02-05-54  房间人数为 7
2019-04-06-02-06-09  房间人数为 7
2019-04-06-02-06-24  房间人数为 7
2019-04-06-02-06-39  房间人数为 7
2019-04-06-02-06-54  房间人数为 7
2019-04-06-02-07-09  房间人数为 7
2019-04-06-02-07-24  房间人数为 7
2019-04-06-02-07-24  我shi养猫人 点歌 有一种悲伤
2019-04-06-02-07-24  娃
2019-04-06-02-07-24  {"type":0,"barrage":"点歌有一种悲伤","nick":"我shi养猫人","sid":"411289911","giftNum":0,"source":1,"optId":10}

2019-04-06-02-07-24  client接收到：{"state":false,"result":"004","data":{"type":0,"barrage":"点歌有一种悲伤","addTime":"2019-04-06 02:07:24","control":0,"nick":"我shi养猫人","balance":108700,"optId":10,"playOptId":0,"result":-1},"msg":"不存在相关指令"}

2019-04-06-02-07-39  房间人数为 7
2019-04-06-02-07-54  房间人数为 7
2019-04-06-02-08-09  房间人数为 7
2019-04-06-02-08-24  房间人数为 7
2019-04-06-02-08-39  房间人数为 7
2019-04-06-02-08-54  房间人数为 7
2019-04-06-02-09-09  房间人数为 7
2019-04-06-02-09-24  房间人数为 7
2019-04-06-02-09-39  房间人数为 7
2019-04-06-02-09-54  房间人数为 7
2019-04-06-02-10-09  房间人数为 7
2019-04-06-02-10-24  房间人数为 7
2019-04-06-02-10-39  房间人数为 7
2019-04-06-02-10-54  房间人数为 7
2019-04-06-02-11-09  房间人数为 7
2019-04-06-02-11-24  房间人数为 7
2019-04-06-02-11-39  房间人数为 7
2019-04-06-02-11-54  房间人数为 7
2019-04-06-02-12-09  房间人数为 7
2019-04-06-02-12-24  我shi养猫人 111
2019-04-06-02-12-24  娃
2019-04-06-02-12-24  {"type":0,"barrage":"111","nick":"我shi养猫人","sid":"411289911","giftNum":0,"source":1,"optId":10}

2019-04-06-02-12-24  client接收到：{"state":false,"result":"004","data":{"type":0,"barrage":"111","addTime":"2019-04-06 02:12:24","control":0,"nick":"我shi养猫人","balance":108700,"optId":10,"playOptId":0,"result":-1},"msg":"不存在相关指令"}

2019-04-06-02-12-24  房间人数为 7
2019-04-06-02-12-39  房间人数为 7
2019-04-06-02-12-54  房间人数为 7
2019-04-06-02-13-09  房间人数为 7
2019-04-06-02-13-12  我shi养猫人 1111
2019-04-06-02-13-12  娃
2019-04-06-02-13-12  {"type":0,"barrage":"1111","nick":"我shi养猫人","sid":"411289911","giftNum":0,"source":1,"optId":10}

2019-04-06-02-13-12  client接收到：{"state":false,"result":"004","data":{"type":0,"barrage":"1111","addTime":"2019-04-06 02:13:12","control":0,"nick":"我shi养猫人","balance":108700,"optId":10,"playOptId":0,"result":-1},"msg":"不存在相关指令"}

2019-04-06-02-13-24  房间人数为 7
2019-04-06-02-13-39  房间人数为 7
2019-04-06-02-13-54  房间人数为 7
2019-04-06-02-14-09  房间人数为 7
2019-04-06-02-14-19  10799688025_bili 11111
2019-04-06-02-14-19  娃
2019-04-06-02-14-19  {"type":0,"barrage":"11111","nick":"10799688025_bili","sid":"399195091","giftNum":0,"source":1,"optId":10}

2019-04-06-02-14-20  client接收到：{"state":false,"result":"004","data":{"type":0,"barrage":"11111","addTime":"2019-04-06 02:14:20","control":0,"nick":"10799688025_bili","balance":70700,"optId":10,"playOptId":0,"result":-1},"msg":"不存在相关指令"}

2019-04-06-02-14-24  房间人数为 7
2019-04-06-02-14-39  房间人数为 7
2019-04-06-02-14-54  房间人数为 7
2019-04-06-02-15-09  房间人数为 7
2019-04-06-02-15-24  房间人数为 7
2019-04-06-02-15-39  房间人数为 7
2019-04-06-02-15-54  房间人数为 7
2019-04-06-02-16-09  房间人数为 7
2019-04-06-02-16-24  房间人数为 7
2019-04-06-02-16-39  房间人数为 7
2019-04-06-02-16-54  房间人数为 7
2019-04-06-02-17-09  房间人数为 7
2019-04-06-02-17-24  房间人数为 7
2019-04-06-02-17-39  房间人数为 7
2019-04-06-02-17-54  房间人数为 7
2019-04-06-02-18-09  房间人数为 7
2019-04-06-02-18-24  房间人数为 7
2019-04-06-02-18-39  房间人数为 7
2019-04-06-02-18-54  房间人数为 7
2019-04-06-02-19-09  房间人数为 7
2019-04-06-02-19-24  房间人数为 7
2019-04-06-02-19-39  房间人数为 7
2019-04-06-02-19-54  房间人数为 7
2019-04-06-02-20-09  房间人数为 7
2019-04-06-02-20-24  房间人数为 7
2019-04-06-02-20-39  房间人数为 7
2019-04-06-02-20-54  房间人数为 7
2019-04-06-02-20-56  娃娃星球 66
2019-04-06-02-20-56  娃
2019-04-06-02-20-56  {"type":0,"barrage":"66","nick":"娃娃星球","sid":"411273260","giftNum":0,"source":1,"optId":10}

2019-04-06-02-20-56  client接收到：{"state":false,"result":"004","data":{"type":0,"barrage":"66","addTime":"2019-04-06 02:20:56","control":0,"nick":"娃娃星球","balance":49500,"optId":10,"playOptId":0,"result":-1},"msg":"不存在相关指令"}

