2019-04-10-00-00-00  次日数据更新
2019-04-10-08-05-14  {"type":0,"barrage":"点歌多调利想在平庸的生活拥抱你","nick":"我shi养猫人","sid":"411289911","giftNum":0,"source":1,"optId":10}

2019-04-10-08-05-14  client接收到：{"state":false,"result":"004","data":{"type":0,"barrage":"点歌多调利想在平庸的生活拥抱你","addTime":"2019-04-10 08:05:14","control":0,"nick":"我shi养猫人","balance":93600,"optId":10,"playOptId":0,"result":-1},"msg":"不存在相关指令"}

2019-04-10-08-05-21  房间人数为 6
2019-04-10-08-05-36  房间人数为 6
2019-04-10-08-05-51  房间人数为 6
2019-04-10-08-06-06  房间人数为 6
2019-04-10-08-06-14  10799688025_bili 6
2019-04-10-08-06-14  娃
2019-04-10-08-06-14  {"type":0,"barrage":"6","nick":"10799688025_bili","sid":"399195091","giftNum":0,"source":1,"optId":10}

2019-04-10-08-06-14  client接收到：{"state":false,"result":"004","data":{"type":0,"barrage":"6","addTime":"2019-04-10 08:06:14","control":0,"nick":"10799688025_bili","balance":66000,"optId":10,"playOptId":0,"result":-1},"msg":"不存在相关指令"}

2019-04-10-08-06-21  房间人数为 6
2019-04-10-08-06-36  房间人数为 6
2019-04-10-08-06-51  房间人数为 6
2019-04-10-08-07-06  房间人数为 6
2019-04-10-08-07-21  房间人数为 6
2019-04-10-08-07-36  房间人数为 6
2019-04-10-08-07-46  我shi养猫人 11111
2019-04-10-08-07-46  娃
2019-04-10-08-07-46  {"type":0,"barrage":"11111","nick":"我shi养猫人","sid":"411289911","giftNum":0,"source":1,"optId":10}

2019-04-10-08-07-46  client接收到：{"state":false,"result":"004","data":{"type":0,"barrage":"11111","addTime":"2019-04-10 08:07:46","control":0,"nick":"我shi养猫人","balance":93600,"optId":10,"playOptId":0,"result":-1},"msg":"不存在相关指令"}

2019-04-10-08-07-51  房间人数为 6
2019-04-10-08-08-06  房间人数为 6
2019-04-10-08-08-21  房间人数为 6
2019-04-10-08-08-36  房间人数为 6
2019-04-10-08-08-51  房间人数为 6
2019-04-10-08-08-55  我shi养猫人 6666
2019-04-10-08-08-55  娃
2019-04-10-08-08-55  {"type":0,"barrage":"6666","nick":"我shi养猫人","sid":"411289911","giftNum":0,"source":1,"optId":10}

2019-04-10-08-08-55  client接收到：{"state":false,"result":"004","data":{"type":0,"barrage":"6666","addTime":"2019-04-10 08:08:55","control":0,"nick":"我shi养猫人","balance":93600,"optId":10,"playOptId":0,"result":-1},"msg":"不存在相关指令"}

2019-04-10-08-09-06  房间人数为 6
2019-04-10-08-09-21  房间人数为 6
2019-04-10-08-09-35  10799688025_bili 11
2019-04-10-08-09-35  娃
2019-04-10-08-09-35  {"type":0,"barrage":"11","nick":"10799688025_bili","sid":"399195091","giftNum":0,"source":1,"optId":10}

2019-04-10-08-09-35  client接收到：{"state":false,"result":"004","data":{"type":0,"barrage":"11","addTime":"2019-04-10 08:09:35","control":0,"nick":"10799688025_bili","balance":66000,"optId":10,"playOptId":0,"result":-1},"msg":"不存在相关指令"}

2019-04-10-08-09-36  房间人数为 6
2019-04-10-08-09-51  房间人数为 6
2019-04-10-08-10-06  房间人数为 6
2019-04-10-08-10-21  房间人数为 6
2019-04-10-08-10-36  房间人数为 6
2019-04-10-08-10-38  10799688025_bili 点歌 有一种悲伤
2019-04-10-08-10-38  娃
2019-04-10-08-10-38  {"type":0,"barrage":"点歌有一种悲伤","nick":"10799688025_bili","sid":"399195091","giftNum":0,"source":1,"optId":10}

2019-04-10-08-10-38  client接收到：{"state":false,"result":"004","data":{"type":0,"barrage":"点歌有一种悲伤","addTime":"2019-04-10 08:10:38","control":0,"nick":"10799688025_bili","balance":66000,"optId":10,"playOptId":0,"result":-1},"msg":"不存在相关指令"}

2019-04-10-08-10-51  房间人数为 6
2019-04-10-08-11-06  房间人数为 6
2019-04-10-08-11-21  房间人数为 6
2019-04-10-08-11-36  房间人数为 6
2019-04-10-08-11-51  房间人数为 6
2019-04-10-08-12-06  房间人数为 6
2019-04-10-08-12-21  房间人数为 6
2019-04-10-08-12-36  房间人数为 6
2019-04-10-08-12-51  房间人数为 6
2019-04-10-08-13-06  房间人数为 6
2019-04-10-08-13-07  我shi养猫人 111
2019-04-10-08-13-07  娃
2019-04-10-08-13-08  {"type":0,"barrage":"111","nick":"我shi养猫人","sid":"411289911","giftNum":0,"source":1,"optId":10}

2019-04-10-08-13-08  client接收到：{"state":false,"result":"004","data":{"type":0,"barrage":"111","addTime":"2019-04-10 08:13:08","control":0,"nick":"我shi养猫人","balance":93500,"optId":10,"playOptId":0,"result":-1},"msg":"不存在相关指令"}

2019-04-10-08-13-21  房间人数为 6
2019-04-10-08-13-36  房间人数为 6
2019-04-10-08-13-51  房间人数为 6
2019-04-10-08-14-06  房间人数为 6
2019-04-10-08-14-21  房间人数为 6
2019-04-10-08-14-36  房间人数为 6
2019-04-10-08-14-51  房间人数为 6
2019-04-10-08-15-06  房间人数为 6
2019-04-10-08-15-21  房间人数为 6
2019-04-10-08-15-36  房间人数为 6
2019-04-10-08-15-51  房间人数为 6
2019-04-10-08-16-06  房间人数为 6
2019-04-10-08-16-21  房间人数为 6
2019-04-10-08-16-30  我shi养猫人 点歌 浪子回头
2019-04-10-08-16-30  娃
2019-04-10-08-16-30  {"type":0,"barrage":"点歌浪子回头","nick":"我shi养猫人","sid":"411289911","giftNum":0,"source":1,"optId":10}

2019-04-10-08-16-31  client接收到：{"state":false,"result":"004","data":{"type":0,"barrage":"点歌浪子回头","addTime":"2019-04-10 08:16:31","control":0,"nick":"我shi养猫人","balance":93500,"optId":10,"playOptId":0,"result":-1},"msg":"不存在相关指令"}

2019-04-10-08-16-36  房间人数为 6
2019-04-10-08-16-51  房间人数为 6
2019-04-10-08-17-06  房间人数为 6
2019-04-10-08-17-20  10799688025_bili 点歌 水星记
2019-04-10-08-17-20  娃
2019-04-10-08-17-20  {"type":0,"barrage":"点歌水星记","nick":"10799688025_bili","sid":"399195091","giftNum":0,"source":1,"optId":10}

2019-04-10-08-17-20  client接收到：{"state":false,"result":"004","data":{"type":0,"barrage":"点歌水星记","addTime":"2019-04-10 08:17:20","control":0,"nick":"10799688025_bili","balance":66000,"optId":10,"playOptId":0,"result":-1},"msg":"不存在相关指令"}

2019-04-10-08-17-21  房间人数为 6
2019-04-10-08-17-36  房间人数为 6
2019-04-10-08-17-51  房间人数为 6
2019-04-10-08-18-06  房间人数为 6
2019-04-10-08-18-21  房间人数为 6
2019-04-10-08-18-25  我shi养猫人 好萌
2019-04-10-08-18-25  娃
2019-04-10-08-18-25  {"type":0,"barrage":"好萌","nick":"我shi养猫人","sid":"411289911","giftNum":0,"source":1,"optId":10}

2019-04-10-08-18-25  client接收到：{"state":false,"result":"004","data":{"type":0,"barrage":"好萌","addTime":"2019-04-10 08:18:25","control":0,"nick":"我shi养猫人","balance":93500,"optId":10,"playOptId":0,"result":-1},"msg":"不存在相关指令"}

2019-04-10-08-18-36  房间人数为 6
2019-04-10-08-18-51  房间人数为 6
2019-04-10-08-19-06  房间人数为 6
2019-04-10-08-19-21  房间人数为 6
2019-04-10-08-19-36  房间人数为 6
2019-04-10-08-19-51  房间人数为 6
2019-04-10-08-20-06  房间人数为 6
2019-04-10-08-20-21  房间人数为 6
2019-04-10-08-20-36  房间人数为 6
2019-04-10-08-20-51  房间人数为 6
2019-04-10-08-21-06  房间人数为 6
2019-04-10-08-21-21  房间人数为 6
2019-04-10-08-21-36  房间人数为 6
2019-04-10-08-21-51  房间人数为 6
2019-04-10-08-22-06  房间人数为 6
2019-04-10-08-22-21  房间人数为 6
2019-04-10-08-22-36  房间人数为 6
2019-04-10-08-22-51  房间人数为 6
2019-04-10-08-23-06  房间人数为 6
2019-04-10-08-23-21  房间人数为 6
2019-04-10-08-23-36  房间人数为 6
2019-04-10-08-23-51  房间人数为 6
2019-04-10-08-24-06  房间人数为 6
2019-04-10-08-24-21  房间人数为 6
2019-04-10-08-24-36  房间人数为 6
2019-04-10-08-24-51  房间人数为 6
2019-04-10-08-25-06  房间人数为 6
2019-04-10-08-25-21  房间人数为 6
2019-04-10-08-25-36  房间人数为 6
2019-04-10-08-25-51  房间人数为 6
2019-04-10-08-26-06  房间人数为 6
2019-04-10-08-26-21  房间人数为 6
2019-04-10-08-26-36  房间人数为 6
2019-04-10-08-26-51  房间人数为 6
2019-04-10-08-26-57  我shi养猫人 超级智能
2019-04-10-08-26-57  娃
2019-04-10-08-26-57  {"type":0,"barrage":"超级智能","nick":"我shi养猫人","sid":"411289911","giftNum":0,"source":1,"optId":10}

2019-04-10-08-26-57  client接收到：{"state":false,"result":"004","data":{"type":0,"barrage":"超级智能","addTime":"2019-04-10 08:26:57","control":0,"nick":"我shi养猫人","balance":93500,"optId":10,"playOptId":0,"result":-1},"msg":"不存在相关指令"}

2019-04-10-08-27-06  房间人数为 6
2019-04-10-08-27-21  房间人数为 6
2019-04-10-08-27-36  10799688025_bili 1111
2019-04-10-08-27-36  娃
2019-04-10-08-27-36  {"type":0,"barrage":"1111","nick":"10799688025_bili","sid":"399195091","giftNum":0,"source":1,"optId":10}

2019-04-10-08-27-36  client接收到：{"state":false,"result":"004","data":{"type":0,"barrage":"1111","addTime":"2019-04-10 08:27:36","control":0,"nick":"10799688025_bili","balance":65800,"optId":10,"playOptId":0,"result":-1},"msg":"不存在相关指令"}

2019-04-10-08-27-36  房间人数为 6
2019-04-10-08-27-51  房间人数为 6
2019-04-10-08-28-06  房间人数为 6
2019-04-10-08-28-21  房间人数为 6
2019-04-10-08-28-36  房间人数为 6
2019-04-10-08-28-51  房间人数为 6
2019-04-10-08-28-54  10799688025_bili 投食
2019-04-10-08-28-54  娃
2019-04-10-08-28-54  {"type":0,"barrage":"投食","nick":"10799688025_bili","sid":"399195091","giftNum":0,"source":1,"optId":10}

2019-04-10-08-28-54  client接收到：{"state":true,"result":"200","data":{"type":0,"barrage":"投食","addTime":"2019-04-10 08:28:54","control":1,"nick":"10799688025_bili","balance":65700,"optId":10,"playOptId":0,"result":-1},"msg":"成功"}

2019-04-10-08-28-54  
2019-04-10-08-28-55  喵哩喵哩点砍木 #主播接收到指令,正在执行
2019-04-10-08-29-06  房间人数为 6
2019-04-10-08-29-21  房间人数为 6
2019-04-10-08-29-36  房间人数为 6
2019-04-10-08-29-51  房间人数为 6
2019-04-10-08-29-54  娃娃星球 6666
2019-04-10-08-29-54  娃
2019-04-10-08-29-54  {"type":0,"barrage":"6666","nick":"娃娃星球","sid":"411273260","giftNum":0,"source":1,"optId":10}

2019-04-10-08-29-54  client接收到：{"state":false,"result":"004","data":{"type":0,"barrage":"6666","addTime":"2019-04-10 08:29:54","control":0,"nick":"娃娃星球","balance":34100,"optId":10,"playOptId":0,"result":-1},"msg":"不存在相关指令"}

2019-04-10-08-30-06  房间人数为 6
2019-04-10-08-30-21  房间人数为 6
2019-04-10-08-30-36  房间人数为 6
2019-04-10-08-30-51  房间人数为 6
2019-04-10-08-31-06  房间人数为 6
2019-04-10-08-31-21  房间人数为 6
2019-04-10-08-31-29  我shi养猫人 点歌 绿色
2019-04-10-08-31-29  娃
2019-04-10-08-31-29  {"type":0,"barrage":"点歌绿色","nick":"我shi养猫人","sid":"411289911","giftNum":0,"source":1,"optId":10}

2019-04-10-08-31-29  client接收到：{"state":false,"result":"004","data":{"type":0,"barrage":"点歌绿色","addTime":"2019-04-10 08:31:29","control":0,"nick":"我shi养猫人","balance":93500,"optId":10,"playOptId":0,"result":-1},"msg":"不存在相关指令"}

2019-04-10-08-31-36  房间人数为 6
2019-04-10-08-31-51  房间人数为 6
2019-04-10-08-32-06  房间人数为 6
2019-04-10-08-32-21  房间人数为 6
2019-04-10-08-32-36  房间人数为 6
2019-04-10-08-32-51  房间人数为 6
2019-04-10-08-33-06  房间人数为 6
2019-04-10-08-33-21  房间人数为 6
2019-04-10-08-33-36  房间人数为 6
2019-04-10-08-33-51  房间人数为 6
2019-04-10-08-33-56  娃娃星球 6666
2019-04-10-08-33-56  娃
2019-04-10-08-33-56  {"type":0,"barrage":"6666","nick":"娃娃星球","sid":"411273260","giftNum":0,"source":1,"optId":10}

2019-04-10-08-33-57  client接收到：{"state":false,"result":"004","data":{"type":0,"barrage":"6666","addTime":"2019-04-10 08:33:57","control":0,"nick":"娃娃星球","balance":34100,"optId":10,"playOptId":0,"result":-1},"msg":"不存在相关指令"}

2019-04-10-08-34-06  房间人数为 6
2019-04-10-08-34-21  房间人数为 6
2019-04-10-08-34-36  房间人数为 6
2019-04-10-08-34-51  房间人数为 6
2019-04-10-08-35-06  房间人数为 6
2019-04-10-08-35-21  房间人数为 5
2019-04-10-08-35-36  房间人数为 5
2019-04-10-08-35-51  房间人数为 5
2019-04-10-08-36-06  房间人数为 5
2019-04-10-08-36-21  房间人数为 5
2019-04-10-08-36-36  房间人数为 5
2019-04-10-08-36-51  房间人数为 5
2019-04-10-08-37-06  房间人数为 5
2019-04-10-08-37-21  房间人数为 5
2019-04-10-08-37-36  房间人数为 5
2019-04-10-08-37-51  房间人数为 5
2019-04-10-08-38-06  房间人数为 5
2019-04-10-08-38-21  房间人数为 5
2019-04-10-08-38-36  房间人数为 5
2019-04-10-08-38-51  房间人数为 5
2019-04-10-08-39-06  房间人数为 5
2019-04-10-08-39-21  房间人数为 5
2019-04-10-08-39-36  房间人数为 5
2019-04-10-08-39-51  房间人数为 5
2019-04-10-08-40-06  房间人数为 5
2019-04-10-08-40-21  房间人数为 5
2019-04-10-08-40-36  房间人数为 5
2019-04-10-08-40-51  房间人数为 5
2019-04-10-08-41-06  房间人数为 5
2019-04-10-08-41-14  我shi养猫人 6
2019-04-10-08-41-14  娃
2019-04-10-08-41-14  {"type":0,"barrage":"6","nick":"我shi养猫人","sid":"411289911","giftNum":0,"source":1,"optId":10}

2019-04-10-08-41-14  client接收到：{"state":false,"result":"004","data":{"type":0,"barrage":"6","addTime":"2019-04-10 08:41:14","control":0,"nick":"我shi养猫人","balance":93400,"optId":10,"playOptId":0,"result":-1},"msg":"不存在相关指令"}

2019-04-10-08-41-21  房间人数为 5
2019-04-10-08-41-36  房间人数为 5
2019-04-10-08-41-51  房间人数为 5
2019-04-10-08-42-06  房间人数为 5
2019-04-10-08-42-21  房间人数为 5
2019-04-10-08-42-36  10799688025_bili 点歌 盗将行
2019-04-10-08-42-36  娃
2019-04-10-08-42-36  {"type":0,"barrage":"点歌盗将行","nick":"10799688025_bili","sid":"399195091","giftNum":0,"source":1,"optId":10}

2019-04-10-08-42-36  client接收到：{"state":false,"result":"004","data":{"type":0,"barrage":"点歌盗将行","addTime":"2019-04-10 08:42:36","control":0,"nick":"10799688025_bili","balance":65700,"optId":10,"playOptId":0,"result":-1},"msg":"不存在相关指令"}

2019-04-10-08-42-36  房间人数为 5
2019-04-10-08-42-51  房间人数为 5
2019-04-10-08-43-06  房间人数为 5
2019-04-10-08-43-21  房间人数为 5
2019-04-10-08-43-36  房间人数为 5
2019-04-10-08-43-51  房间人数为 5
2019-04-10-08-44-02  我shi养猫人 11111
2019-04-10-08-44-02  娃
2019-04-10-08-44-02  {"type":0,"barrage":"11111","nick":"我shi养猫人","sid":"411289911","giftNum":0,"source":1,"optId":10}

2019-04-10-08-44-02  client接收到：{"state":false,"result":"004","data":{"type":0,"barrage":"11111","addTime":"2019-04-10 08:44:02","control":0,"nick":"我shi养猫人","balance":93400,"optId":10,"playOptId":0,"result":-1},"msg":"不存在相关指令"}

2019-04-10-08-44-06  房间人数为 5
2019-04-10-08-44-21  房间人数为 5
2019-04-10-08-44-36  房间人数为 5
2019-04-10-08-44-51  房间人数为 5
2019-04-10-08-45-06  房间人数为 5
2019-04-10-08-45-21  房间人数为 5
2019-04-10-08-45-36  房间人数为 5
2019-04-10-08-45-41  娃娃星球 666
2019-04-10-08-45-41  娃
2019-04-10-08-45-41  {"type":0,"barrage":"666","nick":"娃娃星球","sid":"411273260","giftNum":0,"source":1,"optId":10}

2019-04-10-08-45-41  client接收到：{"state":false,"result":"004","data":{"type":0,"barrage":"666","addTime":"2019-04-10 08:45:41","control":0,"nick":"娃娃星球","balance":34100,"optId":10,"playOptId":0,"result":-1},"msg":"不存在相关指令"}

2019-04-10-08-45-51  房间人数为 5
2019-04-10-08-46-06  房间人数为 5
2019-04-10-08-46-21  房间人数为 5
2019-04-10-08-46-36  房间人数为 5
2019-04-10-08-46-51  房间人数为 5
2019-04-10-08-47-06  房间人数为 5
2019-04-10-08-47-21  房间人数为 5
2019-04-10-08-47-36  房间人数为 5
2019-04-10-08-47-41  我shi养猫人 点歌 光年之外
2019-04-10-08-47-41  娃
2019-04-10-08-47-41  {"type":0,"barrage":"点歌光年之外","nick":"我shi养猫人","sid":"411289911","giftNum":0,"source":1,"optId":10}

2019-04-10-08-47-41  client接收到：{"state":false,"result":"004","data":{"type":0,"barrage":"点歌光年之外","addTime":"2019-04-10 08:47:41","control":0,"nick":"我shi养猫人","balance":93300,"optId":10,"playOptId":0,"result":-1},"msg":"不存在相关指令"}

2019-04-10-08-47-51  房间人数为 5
2019-04-10-08-48-06  房间人数为 5
2019-04-10-08-48-21  房间人数为 5
2019-04-10-08-48-25  10799688025_bili 11111
2019-04-10-08-48-25  娃
2019-04-10-08-48-25  {"type":0,"barrage":"11111","nick":"10799688025_bili","sid":"399195091","giftNum":0,"source":1,"optId":10}

2019-04-10-08-48-25  client接收到：{"state":false,"result":"004","data":{"type":0,"barrage":"11111","addTime":"2019-04-10 08:48:25","control":0,"nick":"10799688025_bili","balance":65700,"optId":10,"playOptId":0,"result":-1},"msg":"不存在相关指令"}

2019-04-10-08-48-36  房间人数为 5
2019-04-10-08-48-51  房间人数为 5
2019-04-10-08-49-06  房间人数为 5
2019-04-10-08-49-21  房间人数为 5
2019-04-10-08-49-36  房间人数为 5
2019-04-10-08-49-51  房间人数为 5
2019-04-10-08-50-06  房间人数为 5
2019-04-10-08-50-18  10799688025_bili 111
2019-04-10-08-50-18  娃
2019-04-10-08-50-18  {"type":0,"barrage":"111","nick":"10799688025_bili","sid":"399195091","giftNum":0,"source":1,"optId":10}

2019-04-10-08-50-18  client接收到：{"state":false,"result":"004","data":{"type":0,"barrage":"111","addTime":"2019-04-10 08:50:18","control":0,"nick":"10799688025_bili","balance":65700,"optId":10,"playOptId":0,"result":-1},"msg":"不存在相关指令"}

2019-04-10-08-50-21  房间人数为 5
2019-04-10-08-50-36  房间人数为 5
2019-04-10-08-50-51  房间人数为 5
2019-04-10-08-51-00  10799688025_bili 6666
2019-04-10-08-51-00  娃
2019-04-10-08-51-00  {"type":0,"barrage":"6666","nick":"10799688025_bili","sid":"399195091","giftNum":0,"source":1,"optId":10}

2019-04-10-08-51-00  client接收到：{"state":false,"result":"004","data":{"type":0,"barrage":"6666","addTime":"2019-04-10 08:51:00","control":0,"nick":"10799688025_bili","balance":65700,"optId":10,"playOptId":0,"result":-1},"msg":"不存在相关指令"}

2019-04-10-08-51-06  房间人数为 5
2019-04-10-08-51-21  房间人数为 5
2019-04-10-08-51-36  房间人数为 5
2019-04-10-08-51-51  房间人数为 5
2019-04-10-08-52-06  房间人数为 5
2019-04-10-08-52-21  房间人数为 5
2019-04-10-08-52-36  房间人数为 5
2019-04-10-08-52-51  房间人数为 5
2019-04-10-08-53-06  房间人数为 5
2019-04-10-08-53-21  房间人数为 5
2019-04-10-08-53-36  房间人数为 5
2019-04-10-08-53-51  房间人数为 5
2019-04-10-08-54-06  房间人数为 5
2019-04-10-08-54-21  房间人数为 5
2019-04-10-08-54-36  房间人数为 5
2019-04-10-08-54-51  房间人数为 5
2019-04-10-08-55-01  娃娃星球 11111
2019-04-10-08-55-01  娃
2019-04-10-08-55-01  {"type":0,"barrage":"11111","nick":"娃娃星球","sid":"411273260","giftNum":0,"source":1,"optId":10}

2019-04-10-08-55-01  client接收到：{"state":false,"result":"004","data":{"type":0,"barrage":"11111","addTime":"2019-04-10 08:55:01","control":0,"nick":"娃娃星球","balance":34100,"optId":10,"playOptId":0,"result":-1},"msg":"不存在相关指令"}

2019-04-10-08-55-06  房间人数为 5
2019-04-10-08-55-21  房间人数为 5
2019-04-10-08-55-36  房间人数为 5
2019-04-10-08-55-39  我shi养猫人 1111
2019-04-10-08-55-39  娃
2019-04-10-08-55-39  {"type":0,"barrage":"1111","nick":"我shi养猫人","sid":"411289911","giftNum":0,"source":1,"optId":10}

2019-04-10-08-55-39  client接收到：{"state":false,"result":"004","data":{"type":0,"barrage":"1111","addTime":"2019-04-10 08:55:39","control":0,"nick":"我shi养猫人","balance":93300,"optId":10,"playOptId":0,"result":-1},"msg":"不存在相关指令"}

2019-04-10-08-55-51  房间人数为 5
2019-04-10-08-56-06  房间人数为 5
2019-04-10-08-56-21  房间人数为 5
2019-04-10-08-56-36  房间人数为 5
2019-04-10-08-56-50  娃娃星球 1111
2019-04-10-08-56-50  娃
2019-04-10-08-56-50  {"type":0,"barrage":"1111","nick":"娃娃星球","sid":"411273260","giftNum":0,"source":1,"optId":10}

2019-04-10-08-56-50  client接收到：{"state":false,"result":"004","data":{"type":0,"barrage":"1111","addTime":"2019-04-10 08:56:50","control":0,"nick":"娃娃星球","balance":34100,"optId":10,"playOptId":0,"result":-1},"msg":"不存在相关指令"}

2019-04-10-08-56-51  房间人数为 5
2019-04-10-08-57-06  房间人数为 5
2019-04-10-08-57-21  房间人数为 5
2019-04-10-08-57-36  房间人数为 5
2019-04-10-08-57-51  房间人数为 5
2019-04-10-08-58-06  房间人数为 5
2019-04-10-08-58-15  10799688025_bili 666
2019-04-10-08-58-15  娃
2019-04-10-08-58-15  {"type":0,"barrage":"666","nick":"10799688025_bili","sid":"399195091","giftNum":0,"source":1,"optId":10}

2019-04-10-08-58-15  client接收到：{"state":false,"result":"004","data":{"type":0,"barrage":"666","addTime":"2019-04-10 08:58:15","control":0,"nick":"10799688025_bili","balance":65700,"optId":10,"playOptId":0,"result":-1},"msg":"不存在相关指令"}

2019-04-10-08-58-22  房间人数为 5
2019-04-10-08-58-37  房间人数为 5
2019-04-10-08-58-52  房间人数为 5
2019-04-10-08-59-07  房间人数为 5
2019-04-10-08-59-22  房间人数为 5
2019-04-10-08-59-37  房间人数为 5
2019-04-10-08-59-52  房间人数为 5
2019-04-10-09-00-07  房间人数为 5
2019-04-10-09-00-14  我shi养猫人 点歌 有一种悲伤
2019-04-10-09-00-14  娃
2019-04-10-09-00-14  {"type":0,"barrage":"点歌有一种悲伤","nick":"我shi养猫人","sid":"411289911","giftNum":0,"source":1,"optId":10}

2019-04-10-09-00-14  client接收到：{"state":false,"result":"004","data":{"type":0,"barrage":"点歌有一种悲伤","addTime":"2019-04-10 09:00:14","control":0,"nick":"我shi养猫人","balance":93300,"optId":10,"playOptId":0,"result":-1},"msg":"不存在相关指令"}

2019-04-10-09-00-22  房间人数为 5
2019-04-10-09-00-37  房间人数为 5
2019-04-10-09-00-52  房间人数为 5
2019-04-10-09-00-58  我shi养猫人 111
2019-04-10-09-00-58  娃
2019-04-10-09-00-58  {"type":0,"barrage":"111","nick":"我shi养猫人","sid":"411289911","giftNum":0,"source":1,"optId":10}

2019-04-10-09-00-58  client接收到：{"state":false,"result":"004","data":{"type":0,"barrage":"111","addTime":"2019-04-10 09:00:58","control":0,"nick":"我shi养猫人","balance":93300,"optId":10,"playOptId":0,"result":-1},"msg":"不存在相关指令"}

2019-04-10-09-01-07  房间人数为 5
2019-04-10-09-01-22  房间人数为 5
2019-04-10-09-01-37  房间人数为 5
2019-04-10-09-01-52  房间人数为 5
2019-04-10-09-02-07  房间人数为 5
2019-04-10-09-02-22  房间人数为 5
2019-04-10-09-02-37  房间人数为 5
2019-04-10-09-02-52  房间人数为 5
2019-04-10-09-03-07  房间人数为 5
2019-04-10-09-03-22  房间人数为 5
2019-04-10-09-03-37  房间人数为 5
2019-04-10-09-03-52  房间人数为 5
2019-04-10-09-04-07  房间人数为 5
2019-04-10-09-04-22  房间人数为 5
2019-04-10-09-04-37  房间人数为 5
2019-04-10-09-04-52  房间人数为 5
2019-04-10-09-05-07  房间人数为 5
2019-04-10-09-05-22  房间人数为 5
2019-04-10-09-05-37  房间人数为 5
2019-04-10-09-05-52  房间人数为 5
2019-04-10-09-06-07  房间人数为 5
2019-04-10-09-06-22  房间人数为 5
2019-04-10-09-06-37  房间人数为 5
2019-04-10-09-06-52  房间人数为 5
2019-04-10-09-07-07  房间人数为 5
2019-04-10-09-07-22  房间人数为 5
2019-04-10-09-07-37  房间人数为 5
2019-04-10-09-07-52  房间人数为 5
2019-04-10-09-08-07  房间人数为 5
2019-04-10-09-08-22  房间人数为 5
2019-04-10-09-08-37  房间人数为 5
2019-04-10-09-08-52  房间人数为 5
2019-04-10-09-09-07  房间人数为 5
2019-04-10-09-09-17  10799688025_bili 点歌 出山
2019-04-10-09-09-17  娃
2019-04-10-09-09-17  {"type":0,"barrage":"点歌出山","nick":"10799688025_bili","sid":"399195091","giftNum":0,"source":1,"optId":10}

2019-04-10-09-09-17  client接收到：{"state":false,"result":"004","data":{"type":0,"barrage":"点歌出山","addTime":"2019-04-10 09:09:17","control":0,"nick":"10799688025_bili","balance":65700,"optId":10,"playOptId":0,"result":-1},"msg":"不存在相关指令"}

2019-04-10-09-09-22  房间人数为 5
2019-04-10-09-09-37  房间人数为 5
2019-04-10-09-09-52  房间人数为 5
2019-04-10-09-10-06  娃娃星球 抓x8y2
2019-04-10-09-10-07  
2019-04-10-09-10-07  房间人数为 5
2019-04-10-09-10-08  喵哩喵哩点砍木 #@娃娃星球 机器被占用
2019-04-10-09-10-22  房间人数为 5
2019-04-10-09-10-37  房间人数为 5
2019-04-10-09-10-52  房间人数为 5
2019-04-10-09-11-07  房间人数为 5
2019-04-10-09-11-22  房间人数为 5
2019-04-10-09-11-37  房间人数为 5
2019-04-10-09-11-45  娃娃星球 111
2019-04-10-09-11-45  娃
2019-04-10-09-11-45  {"type":0,"barrage":"111","nick":"娃娃星球","sid":"411273260","giftNum":0,"source":1,"optId":10}

2019-04-10-09-11-45  client接收到：{"state":false,"result":"004","data":{"type":0,"barrage":"111","addTime":"2019-04-10 09:11:45","control":0,"nick":"娃娃星球","balance":34100,"optId":10,"playOptId":0,"result":-1},"msg":"不存在相关指令"}

2019-04-10-09-11-52  房间人数为 5
2019-04-10-09-12-07  房间人数为 5
2019-04-10-09-12-22  房间人数为 5
2019-04-10-09-12-37  房间人数为 5
2019-04-10-09-12-52  房间人数为 5
2019-04-10-09-13-07  房间人数为 5
2019-04-10-09-13-22  房间人数为 5
2019-04-10-09-13-37  房间人数为 5
2019-04-10-09-13-52  房间人数为 5
2019-04-10-09-14-07  房间人数为 5
2019-04-10-09-14-22  房间人数为 5
2019-04-10-09-14-37  房间人数为 5
2019-04-10-09-14-52  房间人数为 5
2019-04-10-09-15-07  房间人数为 5
2019-04-10-09-15-22  房间人数为 5
2019-04-10-09-15-37  房间人数为 5
2019-04-10-09-15-52  房间人数为 5
2019-04-10-09-15-57  娃娃星球 666
2019-04-10-09-15-57  娃
2019-04-10-09-15-57  {"type":0,"barrage":"666","nick":"娃娃星球","sid":"411273260","giftNum":0,"source":1,"optId":10}

2019-04-10-09-15-57  client接收到：{"state":false,"result":"004","data":{"type":0,"barrage":"666","addTime":"2019-04-10 09:15:57","control":0,"nick":"娃娃星球","balance":34100,"optId":10,"playOptId":0,"result":-1},"msg":"不存在相关指令"}

2019-04-10-09-16-07  房间人数为 5
2019-04-10-09-16-22  房间人数为 5
2019-04-10-09-16-37  房间人数为 5
2019-04-10-09-16-52  房间人数为 5
2019-04-10-09-17-01  娃娃星球 66
2019-04-10-09-17-01  娃
